trans_id,lang,translation,category,station_sid,course_sid
海田市駅入口,ko,가이타이치 역,stop_name,002bf056-c524-410a-946e-513833d07af2,
海田市駅入口,zh-cn,海田市站入口,stop_name,002bf056-c524-410a-946e-513833d07af2,
海田市駅入口,zh-tw,海田市站入口,stop_name,002bf056-c524-410a-946e-513833d07af2,
海田大正町,ja,海田大正町,stop_name,1cc43de9-6444-4121-aa7f-ed3a030e0acd,
海田大正町,ja-Hrkt,かいたたいしょうまち,stop_name,1cc43de9-6444-4121-aa7f-ed3a030e0acd,
海田大正町,en,Kaita Taishomachi,stop_name,1cc43de9-6444-4121-aa7f-ed3a030e0acd,
海田大正町,ko,가이타 타이쇼마치,stop_name,1cc43de9-6444-4121-aa7f-ed3a030e0acd,
海田大正町,zh-cn,海田大正町,stop_name,1cc43de9-6444-4121-aa7f-ed3a030e0acd,
海田大正町,zh-tw,海田大正町,stop_name,1cc43de9-6444-4121-aa7f-ed3a030e0acd,
海田小学校前,ja,海田小学校前,stop_name,fd112528-38a2-414b-90bb-c5842bf70c0c,
海田小学校前,ja-Hrkt,かいたしょうがっこうまえ,stop_name,fd112528-38a2-414b-90bb-c5842bf70c0c,
海田小学校前,en,Kaita Shogakko-mae (Kaita Elementary School),stop_name,fd112528-38a2-414b-90bb-c5842bf70c0c,
海田小学校前,ko,가이타 초등학교,stop_name,fd112528-38a2-414b-90bb-c5842bf70c0c,
海田小学校前,zh-cn,海田小学前,stop_name,fd112528-38a2-414b-90bb-c5842bf70c0c,
海田小学校前,zh-tw,海田小學前,stop_name,fd112528-38a2-414b-90bb-c5842bf70c0c,
日の浦橋,ja,日の浦橋,stop_name,0cb47524-09ec-4236-a548-e8a13934b5e3,
日の浦橋,ja-Hrkt,ひのうらばし,stop_name,0cb47524-09ec-4236-a548-e8a13934b5e3,
日の浦橋,en,Hinourabashi,stop_name,0cb47524-09ec-4236-a548-e8a13934b5e3,
日の浦橋,ko,히노우라바시,stop_name,0cb47524-09ec-4236-a548-e8a13934b5e3,
日の浦橋,zh-cn,日之浦桥,stop_name,0cb47524-09ec-4236-a548-e8a13934b5e3,
日の浦橋,zh-tw,日之浦橋,stop_name,0cb47524-09ec-4236-a548-e8a13934b5e3,
日下橋,ja,日下橋,stop_name,288419be-fb58-4aad-86e0-3f568da2ad89,
日下橋,ja-Hrkt,くさかばし,stop_name,288419be-fb58-4aad-86e0-3f568da2ad89,
日下橋,en,Kusakabashi,stop_name,288419be-fb58-4aad-86e0-3f568da2ad89,
日下橋,ko,구사카바시,stop_name,288419be-fb58-4aad-86e0-3f568da2ad89,
日下橋,zh-cn,日下桥,stop_name,288419be-fb58-4aad-86e0-3f568da2ad89,
日下橋,zh-tw,日下橋,stop_name,288419be-fb58-4aad-86e0-3f568da2ad89,
御鷹野橋,ja,御鷹野橋,stop_name,7ae8a658-ae2e-40be-90ac-017e97357e4e,
御鷹野橋,ja-Hrkt,おたかのばし,stop_name,7ae8a658-ae2e-40be-90ac-017e97357e4e,
御鷹野橋,en,Otakanobashi,stop_name,7ae8a658-ae2e-40be-90ac-017e97357e4e,
御鷹野橋,ko,오타카노바시,stop_name,7ae8a658-ae2e-40be-90ac-017e97357e4e,
御鷹野橋,zh-cn,御鹰野桥,stop_name,7ae8a658-ae2e-40be-90ac-017e97357e4e,
御鷹野橋,zh-tw,禦鷹野橋,stop_name,7ae8a658-ae2e-40be-90ac-017e97357e4e,
畝橋,ja,畝橋,stop_name,92bd30b7-8dee-4f53-b262-d315cdbf777d,
畝橋,ja-Hrkt,うねばし,stop_name,92bd30b7-8dee-4f53-b262-d315cdbf777d,
畝橋,en,Unebashi,stop_name,92bd30b7-8dee-4f53-b262-d315cdbf777d,
畝橋,ko,우네바시,stop_name,92bd30b7-8dee-4f53-b262-d315cdbf777d,
畝橋,zh-cn,亩桥,stop_name,92bd30b7-8dee-4f53-b262-d315cdbf777d,
畝橋,zh-tw,畝橋,stop_name,92bd30b7-8dee-4f53-b262-d315cdbf777d,
国信橋,ja,国信橋,stop_name,f564938b-b1ff-487a-83d1-1bf0a050eccb,
国信橋,ja-Hrkt,くにのぶばし,stop_name,f564938b-b1ff-487a-83d1-1bf0a050eccb,
国信橋,en,Kuninobubashi,stop_name,f564938b-b1ff-487a-83d1-1bf0a050eccb,
国信橋,ko,구니노부바시,stop_name,f564938b-b1ff-487a-83d1-1bf0a050eccb,
国信橋,zh-cn,国信桥,stop_name,f564938b-b1ff-487a-83d1-1bf0a050eccb,
国信橋,zh-tw,國信橋,stop_name,f564938b-b1ff-487a-83d1-1bf0a050eccb,
井手橋,ja,井手橋,stop_name,cd89c34a-851f-4044-833d-909418ed083a,
井手橋,ja-Hrkt,いでばし,stop_name,cd89c34a-851f-4044-833d-909418ed083a,
井手橋,en,Idebashi,stop_name,cd89c34a-851f-4044-833d-909418ed083a,
井手橋,ko,이데바시,stop_name,cd89c34a-851f-4044-833d-909418ed083a,
井手橋,zh-cn,井手桥,stop_name,cd89c34a-851f-4044-833d-909418ed083a,
