region_id,region_nm,ward_nm,population,households,area_km2,pop_density
34103237002,宇品神田二丁目,広島市南区,1123,576,0.065098540373238,17250.770809320096
34103237003,宇品神田三丁目,広島市南区,827,458,0.06531231399822957,12662.237017393345
34103237004,宇品神田四丁目,広島市南区,854,409,0.05168888681970434,16521.926714708166
34103237005,宇品神田五丁目,広島市南区,2727,1380,0.12233835181411401,22290.638704561898
34103238001,宇品東一丁目,広島市南区,759,380,0.08690492241169376,8733.682499644812
34103238002,宇品東二丁目,広島市南区,787,397,0.08767516329608765,8976.316329656822
34103238003,宇品東三丁目,広島市南区,855,339,0.08282103752657963,10323.464007868848
34103238004,宇品東四丁目,広島市南区,12,2,0.3042418693436882,39.442303013344116
34103238005,宇品東五丁目,広島市南区,22,17,0.39054930371089214,56.33091594572579
34103238006,宇品東六丁目,広島市南区,748,254,0.0885212145872255,8449.951839092184
34103238007,宇品東七丁目,広島市南区,933,453,0.07947094993205622,11740.139016806384
34103239001,宇品海岸一丁目,広島市南区,1767,800,0.24932678314588438,7087.084579140882
34103239002,宇品海岸二丁目,広島市南区,1441,832,0.10800362153933296,13342.145193485145
34103239003,宇品海岸三丁目,広島市南区,724,287,0.46644501104535296,1552.1658134523486
34103240001,出島一丁目,広島市南区,1012,427,0.4203092910562246,2407.750724369843
34103240002,出島二丁目,広島市南区,155,98,0.5294094360491901,292.7790655880908
34103240003,出島三丁目,広島市南区,0,0,0.27029297949485775,0.0
34103240004,出島四丁目,広島市南区,0,0,0.22566163489667976,0.0
34103241001,霞一丁目,広島市南区,1002,665,0.27296436153963016,3670.80887170879
34103241002,霞二丁目,広島市南区,480,292,0.050043006679661974,9591.74981376723
34103242001,出汐一丁目,広島市南区,1274,760,0.06013550774486126,21185.486707873795
34103242002,出汐二丁目,広島市南区,1049,500,0.1869466699816657,5611.2259186156025
34103242003,出汐三丁目,広島市南区,516,324,0.0321319222942497,16058.79646025233
34103242004,出汐四丁目,広島市南区,223,175,0.01289282574944082,17296.44100787384
34103243001,旭一丁目,広島市南区,1229,640,0.10443664418300784,11767.90014285007
34103243002,旭二丁目,広島市南区,1204,586,0.09607421169811974,12531.97896416946
34103243003,旭三丁目,広島市南区,739,342,0.07107961946254303,10396.791732817765
341032440,西旭町,広島市南区,1556,753,0.09334648237419588,16669.080188394233
34103245001,翠一丁目,広島市南区,1126,506,0.13008870671798334,8655.632209804595
34103245002,翠二丁目,広島市南区,1763,855,0.11640407018170142,15145.518513639925
34103245003,翠三丁目,広島市南区,973,464,0.0818299581369276,11890.510787893363
34103245004,翠四丁目,広島市南区,1289,532,0.10960703459786134,11760.194085436475
34103245005,翠五丁目,広島市南区,1906,973,0.11463763523623188,16626.302488465826
341032460,西翠町,広島市南区,130,90,0.008635146962211892,15054.75246326329
34103247001,段原南一丁目,広島市南区,1794,998,0.12515865879822138,14333.806523863888
34103247002,段原南二丁目,広島市南区,1061,602,0.05317497388931489,19952.995223063004
34103248001,段原一丁目,広島市南区,686,416,0.02825132668844693,24282.04549701845
34103248002,段原二丁目,広島市南区,1555,824,0.0875863080958683,17753.916494550293
34103248003,段原三丁目,広島市南区,1953,1172,0.09719691946541184,20093.229402141576
34103248004,段原四丁目,広島市南区,858,423,0.07771647398627106,11040.130309457545
34103249001,段原日出一丁目,広島市南区,879,383,0.0679066410832689,12944.2420649572
34103249002,段原日出二丁目,広島市南区,550,226,0.056468933920585856,9739.868664308118
34103250001,段原山崎一丁目,広島市南区,576,226,0.03880739579704089,14842.53164042305
34103250002,段原山崎二丁目,広島市南区,1025,429,0.048051699347898845,21331.19148563099
34103250003,段原山崎三丁目,広島市南区,394,262,0.024847476709851272,15856.740891673357
34103260001,仁保南一丁目,広島市南区,731,295,0.1014548345224199,7205.17660337281
34103260002,仁保南二丁目,広島市南区,785,316,0.10525311089109604,7458.211860476303
341034980,,広島市南区,0,0,29.236987919321404,0.0
34104303001,中広町一丁目,広島市西区,1550,964,0.12915477190745872,12001.10516327339
34104303002,中広町二丁目,広島市西区,1851,1116,0.1894815511132112,9768.761070010805
34104303003,中広町三丁目,広島市西区,1871,1080,0.23303676798027437,8028.775957613576
341043090,天満町,広島市西区,2276,1425,0.1351496515178899,16840.590962964663
341043100,上天満町,広島市西区,1571,905,0.0920517226931382,17066.49212027302
341043240,観音町,広島市西区,2128,1301,0.12380837827207812,17187.851336874486
34104325001,観音本町一丁目,広島市西区,1392,769,0.13259332001567412,10498.266427263825
34104325002,観音本町二丁目,広島市西区,936,544,0.12350965095762939,7578.355154781382
34104326001,観音新町一丁目,広島市西区,2777,1211,0.24685773371754063,11249.394370514221
34104326002,観音新町二丁目,広島市西区,350,206,0.3190798474598907,1096.9041222322762
34104326003,観音新町三丁目,広島市西区,968,520,0.1957833233595808,4944.24133470319
34104326004,観音新町四丁目,広島市西区,55,21,1.8442029885515947,29.82318125576624
341043270,東観音町,広島市西区,2123,1235,0.20124694381436906,10549.228523729847
341043280,西観音町,広島市西区,1526,963,0.11921645383661957,12800.246533849344
341043290,南観音町,広島市西区,2139,1297,0.23596359109084689,9064.957818752966
341043320,都町,広島市西区,1089,624,0.07609257674513592,14311.514297215757
34104333001,福島町一丁目,広島市西区,912,529,0.1534276484774772,5944.169835424932
34104333002,福島町二丁目,広島市西区,1402,737,0.32668735205315713,4291.564981590939
34104334001,小河内町一丁目,広島市西区,827,428,0.1098035108774863,7531.635312851959
34104334002,小河内町二丁目,広島市西区,1708,1107,0.18841219506249515,9065.230620732735
341043380,草津本町,広島市西区,630,308,0.06756871081356848,9323.842240208756
341043410,草津浜町,広島市西区,1067,562,0.06543895414625185,16305.272813732989
341043430,古江新町,広島市西区,1725,790,0.10444563869461834,16515.768600387546
34104346001,三篠町一丁目,広島市西区,1840,1284,0.09900690624525918,18584.56212581742
34104346002,三篠町二丁目,広島市西区,1791,1146,0.09649802074693811,18559.9661644545
34104346003,三篠町三丁目,広島市西区,2027,1297,0.13244308071694544,15304.687787594292
341043480,三篠北町,広島市西区,1456,912,0.15502796680086087,9391.853805773546
34104349001,横川町一丁目,広島市西区,1268,797,0.10839125698003511,11698.360507375206
34104349002,横川町二丁目,広島市西区,1576,1072,0.07631182739693237,20652.106675450323
34104349003,横川町三丁目,広島市西区,1271,876,0.10313300946805502,12323.891318168955
341043500,横川新町,広島市西区,1851,1123,0.13201031806720964,14021.631241412593
34104351001,楠木町一丁目,広島市西区,2482,1827,0.14574966920182356,17029.198169658324
34104351002,楠木町二丁目,広島市西区,928,573,0.07132368703234165,13011.105266882787
34104351003,楠木町三丁目,広島市西区,1344,742,0.11643958589433417,11542.466332881364
34104351004,楠木町四丁目,広島市西区,1215,763,0.11946782089617498,10170.102634214038
341043520,三滝町,広島市西区,1623,948,0.18148277730040535,8942.99736946099
341043540,新庄町,広島市西区,1274,666,0.21038564870298668,6055.546126145599
341043550,打越町,広島市西区,1562,855,0.16571124729278539,9426.03489816352
341043560,山手町,広島市西区,796,389,0.9544773953517995,833.9642236436745
341043570,井口町,広島市西区,0,0,0.34169805867193326,0.0
34104388001,庚午北一丁目,広島市西区,2038,1166,0.2367797348317132,8607.155512900928
34104388002,庚午北二丁目,広島市西区,1861,993,0.13288767797471254,14004.30821249005
34104388003,庚午北三丁目,広島市西区,1053,491,0.07334419881591255,14356.96369992311
34104388004,庚午北四丁目,広島市西区,2030,925,0.1276896910062137,15897.916143451355
34104389001,庚午中一丁目,広島市西区,2626,1217,0.20871033494278868,12582.031458671343
34104389002,庚午中二丁目,広島市西区,2083,980,0.13682410116107618,15223.926065100095
34104389003,庚午中三丁目,広島市西区,1294,599,0.08920635972355913,14505.692239992375
34104389004,庚午中四丁目,広島市西区,2292,1079,0.17314880061964472,13237.169369915691
34104390001,庚午南一丁目,広島市西区,2640,1152,0.15722535396769738,16791.18496716757
34104390002,庚午南二丁目,広島市西区,2296,1125,0.20731111547777145,11075.141796949061
34104391001,高須一丁目,広島市西区,1510,763,0.14038673340424396,10756.0021049279
34104391002,高須二丁目,広島市西区,945,424,0.09860580089613424,9583.614669844925
34104391003,高須三丁目,広島市西区,1254,541,0.1155924300359791,10848.461266967759
34104391004,高須四丁目,広島市西区,871,429,0.20304864882648993,4289.612391089048
341043920,古江東町,広島市西区,2493,1064,0.22718334939497556,10973.515473907948
341043930,古江西町,広島市西区,3567,1507,0.3635495279892889,9811.592989071609
34104394001,古江上一丁目,広島市西区,1129,460,0.4398918695260815,2566.539820834449
34104394002,古江上二丁目,広島市西区,1051,453,0.09993222584255025,10517.127894818626
34104395001,田方一丁目,広島市西区,1996,818,0.43336872801547227,4605.777646071265
34104395002,田方二丁目,広島市西区,1441,516,0.99505717086065,1448.1579975486663
34104395003,田方三丁目,広島市西区,1094,473,0.8430557881643993,1297.660267990077
341043960,山田町,広島市西区,288,119,0.9199748525862974,313.05203527069716
34104397001,大芝一丁目,広島市西区,1383,788,0.09683142680847831,14282.553150181488
34104397002,大芝二丁目,広島市西区,1399,655,0.11039448226127821,12672.734826446222
34104397003,大芝三丁目,広島市西区,1153,745,0.17054832213397192,6760.547307491402
34104398001,大宮一丁目,広島市西区,1449,808,0.12761039285008866,11354.874533630067
34104398002,大宮二丁目,広島市西区,846,406,0.09139274537527889,9256.75223483151
34104398003,大宮三丁目,広島市西区,363,243,0.06544796147231297,5546.391237159665
341043990,大芝公園,広島市西区,0,0,0.10593295824048782,0.0
34104405001,南観音一丁目,広島市西区,2322,1161,0.16727648448614915,13881.20994491767
34104405002,南観音二丁目,広島市西区,2274,1237,0.13822788414410195,16451.09461148494
34104405003,南観音三丁目,広島市西区,1209,643,0.13136008352851808,9203.709129322591
34104405004,南観音四丁目,広島市西区,1237,604,0.17677940143148918,6997.421588619865
34104405005,南観音五丁目,広島市西区,1091,427,0.19667155102188982,5547.31985552181
34104405006,南観音六丁目,広島市西区,1332,550,0.12088550977797388,11018.690349624509
34104405007,南観音七丁目,広島市西区,1437,693,0.12519072447932528,11478.486173608768
34104405008,南観音八丁目,広島市西区,1602,754,0.1566444534284314,10226.981964171051
34104414001,草津東一丁目,広島市西区,1235,640,0.11864472786189922,10409.227803510346
34104414002,草津東二丁目,広島市西区,1272,625,0.1210426515796501,10508.692460053897
34104414003,草津東三丁目,広島市西区,362,197,0.04903586279245442,7382.352004943291
34104415001,草津南一丁目,広島市西区,675,323,0.0709429018119694,9514.693968806825
34104415002,草津南二丁目,広島市西区,697,374,0.04818232068950005,14465.886865260334
34104415003,草津南三丁目,広島市西区,234,138,0.07005075730364956,3340.434978963588
34104415004,草津南四丁目,広島市西区,749,324,0.07656055550034183,9783.105609737326
34104416001,井口一丁目,広島市西区,1919,797,0.21352322005238888,8987.312946709799
34104416002,井口二丁目,広島市西区,2401,941,0.30004836443775246,8002.043285585406
34104416003,井口三丁目,広島市西区,2382,1040,0.19125129600477,12454.817560768794
34104416004,井口四丁目,広島市西区,2539,1062,0.31439038148466875,8075.946814943556
34104416005,井口五丁目,広島市西区,2707,1065,0.24636856141012656,10987.603225452505
34104417001,井口鈴が台一丁目,広島市西区,1456,594,0.09600765697768279,15165.457067017589
34104417002,井口鈴が台二丁目,広島市西区,568,226,0.06813124767583711,8336.850114685958
34104417003,井口鈴が台三丁目,広島市西区,1148,491,0.13888230510929864,8265.991834572002
341044180,竜王町,広島市西区,1387,605,0.4549419487976252,3048.7406221073456
34104419001,三滝本町一丁目,広島市西区,1594,682,0.3938987793282101,4046.724904094775
34104419002,三滝本町二丁目,広島市西区,1527,600,0.5560606629074435,2746.1032614964347
341044200,三滝山,広島市西区,2,1,0.907305278663794,2.2043297300611306
34104421001,己斐本町一丁目,広島市西区,993,643,0.1798646601165518,5520.817704581537
34104421002,己斐本町二丁目,広島市西区,1626,1051,0.19831708024046749,8198.99122167596
34104421003,己斐本町三丁目,広島市西区,1960,988,0.11194526780139377,17508.55608722388
34104422001,己斐中一丁目,広島市西区,1028,602,0.09895857749293711,10388.184895577855
34104422002,己斐中二丁目,広島市西区,719,350,0.12796489934843372,5618.728289249426
34104422003,己斐中三丁目,広島市西区,2048,938,0.2620719295272156,7814.64845813378
341044230,己斐西町,広島市西区,2030,1025,0.29278596022417763,6933.392565837817
34104424001,己斐東一丁目,広島市西区,464,223,0.41547861900355515,1116.7843031557532
34104424002,己斐東二丁目,広島市西区,921,408,0.1766831296282641,5212.721791479219
34104425001,己斐上一丁目,広島市西区,748,347,0.12070810237940724,6196.767120477975
34104425002,己斐上二丁目,広島市西区,3305,1357,1.0568459589663315,3127.2296326254764
34104425003,己斐上三丁目,広島市西区,2557,1115,0.915328265932686,2793.533309489258
34104425004,己斐上四丁目,広島市西区,1115,456,0.3435411610033844,3245.6081732488983
34104425005,己斐上五丁目,広島市西区,2039,810,1.628282297601,1252.2398622180708
34104425006,己斐上六丁目,広島市西区,304,34,0.5761438507559307,527.6460029923711
341044260,草津梅が台,広島市西区,827,332,0.12491680903548259,6620.406063727507
341044270,鈴が峰町,広島市西区,4566,2055,0.5303217896505985,8609.86685651423
34104428001,井口明神一丁目,広島市西区,1272,447,0.1859518738490299,6840.479601903383
34104428002,井口明神二丁目,広島市西区,644,248,0.16729886246357545,3849.398558464273
34104428003,井口明神三丁目,広島市西区,824,365,0.07937089277756933,10381.63955531148
34104429001,草津新町一丁目,広島市西区,2193,955,0.16532542773823636,13264.747171694777
34104429002,草津新町二丁目,広島市西区,1770,798,0.19992763391289836,8853.203358426823
34104430001,商工センター一丁目,広島市西区,0,0,0.20543679154764624,0.0
34104430002,商工センター二丁目,広島市西区,0,0,0.2122147728634541,0.0
34104430003,商工センター三丁目,広島市西区,0,0,0.11166797694451358,0.0
34104430004,商工センター四丁目,広島市西区,0,0,0.11557523335613812,0.0
34104430005,商工センター五丁目,広島市西区,0,0,0.13219008891469783,0.0
34104430006,商工センター六丁目,広島市西区,0,0,0.12923722952305738,0.0
34104430007,商工センター七丁目,広島市西区,0,0,0.15801292273538578,0.0
34104430008,商工センター八丁目,広島市西区,2,1,0.29176559080159453,6.85481791908777
34104431001,草津港一丁目,広島市西区,0,0,0.5695629959338543,0.0
34104431002,草津港二丁目,広島市西区,0,0,0.19171420313097345,0.0
34104431003,草津港三丁目,広島市西区,1,1,0.15076930222312127,6.632649917820239
34104432001,扇一丁目,広島市西区,0,0,0.16483945641549325,0.0
34104432002,扇二丁目,広島市西区,7,3,0.3054928613751977,22.913792382869456
34104433001,己斐大迫一丁目,広島市西区,947,394,0.11193317267499477,8460.405234377444
34104433002,己斐大迫二丁目,広島市西区,1057,432,0.12619198978954477,8376.125947160352
34104433003,己斐大迫三丁目,広島市西区,1676,713,0.3074412711327215,5451.447666167356
34104434001,山田新町一丁目,広島市西区,846,334,0.15544039301457532,5442.600752564183
34104434002,山田新町二丁目,広島市西区,996,372,0.13687711819544227,7276.5997204722335
34104435001,井口台一丁目,広島市西区,1669,694,0.14714902012514003,11342.243384160025
34104435002,井口台二丁目,広島市西区,2082,831,0.23254266322435266,8953.195818486549
34104435003,井口台三丁目,広島市西区,2807,1133,0.26928253295282206,10423.995827801362
34104435004,井口台四丁目,広島市西区,252,102,0.08393546728684596,3002.3065117252577
34104436001,高須台一丁目,広島市西区,673,225,0.0884865474641207,7605.675882798867
34104436002,高須台二丁目,広島市西区,549,203,0.0704514133701262,7792.604487801443
34104436003,高須台三丁目,広島市西区,1072,368,0.11219143039200848,9555.097000317413
34104436004,高須台四丁目,広島市西区,690,221,0.07395272812828842,9330.2845948162
34104436005,高須台五丁目,広島市西区,654,222,0.06588924267807339,9925.74771568346
34104436006,高須台六丁目,広島市西区,601,206,0.21980391876613967,2734.255164210397
34104437001,古田台一丁目,広島市西区,252,80,0.17475386467204423,1442.0281947579326
34104437002,古田台二丁目,広島市西区,466,139,0.15615656302736125,2984.1845322783456
341044990,,広島市西区,0,0,15.807159222322037,0.0
34105169001,山本新町一丁目,広島市安佐南区,408,113,0.15984660774928067,2552.4470349721014
34105169002,山本新町二丁目,広島市安佐南区,1133,311,0.17432375256510596,6499.40116208117
34105169003,山本新町三丁目,広島市安佐南区,2484,667,0.18584158203064224,13366.222848826314
34105169004,山本新町四丁目,広島市安佐南区,715,193,0.16115384934992735,4436.754088619121
34105169005,山本新町五丁目,広島市安佐南区,2705,738,0.2262951916954655,11953.413502661722
34105731001,伴南一丁目,広島市安佐南区,1571,515,0.4965556919347849,3163.794163508103
34105731002,伴南二丁目,広島市安佐南区,3,3,0.5611456072439952,5.346205978042258
34105731003,伴南三丁目,広島市安佐南区,0,0,0.11413865603663975,0.0
34105731004,伴南四丁目,広島市安佐南区,1689,515,0.23357600078445864,7231.051111105334
34105731005,伴南五丁目,広島市安佐南区,2949,807,0.34212302667864497,8619.706275339327
341057321,伴北,広島市安佐南区,2779,776,0.40722902513737513,6824.16976310205
34105732204,伴北四丁目,広島市安佐南区,9,3,0.3523812065395973,25.540522119157522
34105732205,伴北五丁目,広島市安佐南区,276,109,0.5208571008124137,529.8958189674393
34105732206,伴北六丁目,広島市安佐南区,57,24,0.49343342911648824,115.51710248343068
34105733101,伴西一丁目,広島市安佐南区,0,0,0.20731524460198117,0.0
34105733102,伴西二丁目,広島市安佐南区,0,0,0.22080926509495555,0.0
34105733103,伴西三丁目,広島市安佐南区,0,0,0.2252255592184639,0.0
34105733104,伴西四丁目,広島市安佐南区,546,211,0.0815397111727457,6696.1237922866
34105733203,伴西三丁目,広島市安佐南区,1,1,0.018309960087415866,54.615083551562925
34105733204,伴西四丁目,広島市安佐南区,84,29,0.5324384802138603,157.7647054477738
34105733205,伴西五丁目,広島市安佐南区,125,37,0.3659271827106342,341.5980170537011
34105733206,伴西六丁目,広島市安佐南区,138,53,0.5146310681595652,268.1532626732362
34105750001,伴東一丁目,広島市安佐南区,2465,995,0.32948271198756385,7481.424397444684
34105750002,伴東二丁目,広島市安佐南区,1829,765,0.3547768819794834,5155.352822864513
34105750003,伴東三丁目,広島市安佐南区,996,304,0.42228619190135874,2358.590025204173
34105750004,伴東四丁目,広島市安佐南区,1210,541,0.4967659964881909,2435.754477065469
34105750005,伴東五丁目,広島市安佐南区,1410,743,0.2967310036615765,4751.77848826378
34105750006,伴東六丁目,広島市安佐南区,63,8,0.18122708090824988,347.6301647869896
34105750007,伴東七丁目,広島市安佐南区,3361,1453,0.561255777684563,5988.3570622037305
34105750008,伴東八丁目,広島市安佐南区,2880,1144,0.4219911855130444,6824.787101888352
34105751001,大塚東一丁目,広島市安佐南区,51,21,0.6573711459949888,77.58174405846036
34105751002,大塚東二丁目,広島市安佐南区,248,177,0.5269142656985358,470.6648047784847
34105751003,大塚東三丁目,広島市安佐南区,202,10,0.7218481410670948,279.8372517817766
34105752001,大塚西一丁目,広島市安佐南区,240,147,0.6851661704715222,350.27999096166
34105752002,大塚西二丁目,広島市安佐南区,865,378,0.5310834296411053,1628.7459779804244
34105752003,大塚西三丁目,広島市安佐南区,3369,1469,0.4980832454824689,6763.929585177301
34105752004,大塚西四丁目,広島市安佐南区,201,47,0.1590888331547884,1263.4450577963155
34105752005,大塚西五丁目,広島市安佐南区,83,35,0.6310432965180158,131.52821756918925
34105752006,大塚西六丁目,広島市安佐南区,1313,527,0.2671162418041538,4915.462987693107
34105752007,大塚西七丁目,広島市安佐南区,2754,946,0.37891092738699317,7268.198937918875
341057720,沼田町大字伴,広島市安佐南区,0,0,1.497127427084082,0.0
341057740,沼田町大字阿戸,広島市安佐南区,762,332,17.754348906000143,42.919061917414474
341057750,沼田町大字吉山,広島市安佐南区,974,381,15.314571067533382,63.59956120905421
34105847001,川内一丁目,広島市安佐南区,3681,1424,0.3709205657565733,9923.957687522121
34105847002,川内二丁目,広島市安佐南区,2545,966,0.3857766366596839,6597.0817259343075
34105847003,川内三丁目,広島市安佐南区,1733,626,0.3222992822653021,5376.989944934079
34105847004,川内四丁目,広島市安佐南区,1636,635,0.28704333354821787,5699.48787793458
34105847005,川内五丁目,広島市安佐南区,2511,949,0.35018635788760694,7170.467790769596
34105847006,川内六丁目,広島市安佐南区,2638,1055,0.5747238166644217,4590.0307652298225
34105848001,八木一丁目,広島市安佐南区,632,288,0.3252140263081506,1943.3356155467907
34105848002,八木二丁目,広島市安佐南区,506,212,0.2460181493164954,2056.7588261508513
34105848003,八木三丁目,広島市安佐南区,1844,789,0.3493523253962867,5278.33898889399
34105848004,八木四丁目,広島市安佐南区,2321,1106,0.272226690237023,8525.98251104308
34105848005,八木五丁目,広島市安佐南区,1498,425,0.3779557477984792,3963.4269586467913
34105848006,八木六丁目,広島市安佐南区,1177,561,0.1367395397277746,8607.605395946255
34105848007,八木七丁目,広島市安佐南区,604,278,0.07066901570003209,8546.885703966664
34105848008,八木八丁目,広島市安佐南区,791,362,0.35404818126568527,2234.1591959949
34105848009,八木九丁目,広島市安佐南区,2849,1201,0.523493912767922,5442.27913737563
34105849001,緑井一丁目,広島市安佐南区,2021,911,0.27684350489277326,7300.153206710671
34105849002,緑井二丁目,広島市安佐南区,1858,916,0.2050374621446,9061.758668714256
34105849003,緑井三丁目,広島市安佐南区,2292,1049,0.3730619712686423,6143.751377836173
34105849004,緑井四丁目,広島市安佐南区,2489,1033,0.22479789550863977,11072.167710326003
34105849005,緑井五丁目,広島市安佐南区,1515,648,0.21480123839058046,7053.031962717196
34105849006,緑井六丁目,広島市安佐南区,2146,899,0.33820410098978787,6345.280834027494
34105849007,緑井七丁目,広島市安佐南区,2542,984,0.273493053050546,9294.568807677162
34105849008,緑井八丁目,広島市安佐南区,1400,601,0.26904502608077946,5203.589973001979
341058500,八木町,広島市安佐南区,79,40,5.931636822374881,13.318414860127993
341058510,緑井町,広島市安佐南区,0,0,2.3333192174442074,0.0
34105865001,東野一丁目,広島市安佐南区,1835,783,0.3510819943224733,5226.699260214778
34105865002,東野二丁目,広島市安佐南区,3064,1183,0.29298923727058024,10457.722026049534
34105865003,東野三丁目,広島市安佐南区,2343,990,0.31556132048330854,7424.864354134086
34105866001,大町東一丁目,広島市安佐南区,2729,1352,0.19152963256409083,14248.447947535247
34105866002,大町東二丁目,広島市安佐南区,1225,571,0.15794944088063073,7755.646320557638
34105866003,大町東三丁目,広島市安佐南区,2947,1401,0.30480716559010795,9668.40787451501
34105866004,大町東四丁目,広島市安佐南区,625,281,0.10438388669400146,5987.514163293906
34105867001,大町西一丁目,広島市安佐南区,2739,1052,0.31625079981679605,8660.84766137098
34105867002,大町西二丁目,広島市安佐南区,1233,500,0.17821369178872754,6918.660332011541
34105867003,大町西三丁目,広島市安佐南区,1041,470,0.17212667854205255,6047.871305119454
34105869001,毘沙門台一丁目,広島市安佐南区,1123,415,0.18293237328938192,6138.880613676393
34105869002,毘沙門台二丁目,広島市安佐南区,1862,751,0.35417599449828713,5257.2733017596
34105869003,毘沙門台三丁目,広島市安佐南区,1396,545,0.3042451473516116,4588.405146809666
34105869004,毘沙門台四丁目,広島市安佐南区,902,377,0.13232654275329947,6816.470688587602
34105870001,安東一丁目,広島市安佐南区,1206,532,0.19357181787526936,6230.245772538555
34105870002,安東二丁目,広島市安佐南区,1028,543,0.15956852445953068,6442.373290609192
34105870003,安東三丁目,広島市安佐南区,583,231,0.13092703286793872,4452.86192797213
34105870004,安東四丁目,広島市安佐南区,1812,735,0.2720479703486291,6660.590033727965
34105870005,安東五丁目,広島市安佐南区,1546,617,0.2073567839906006,7455.748349521468
34105870006,安東六丁目,広島市安佐南区,808,435,0.29631235292637503,2726.852228805879
34105870007,安東七丁目,広島市安佐南区,680,268,0.07998961728086294,8501.10330709991
34105871001,上安一丁目,広島市安佐南区,1790,999,0.1667017440645217,10737.74008811319
34105871002,上安二丁目,広島市安佐南区,3819,1851,0.43949088502279743,8689.600012527904
34105871003,上安三丁目,広島市安佐南区,605,311,0.12535785632310908,4826.183358150416
34105871004,上安四丁目,広島市安佐南区,1016,415,0.17972159621985573,5653.1881608547155
34105871005,上安五丁目,広島市安佐南区,2116,980,0.22117528537314346,9567.072543526323
34105871006,上安六丁目,広島市安佐南区,896,325,0.15403574755327915,5816.831574697193
34105871007,上安七丁目,広島市安佐南区,610,238,0.3065691168472037,1989.7633730146028
341058720,上安町,広島市安佐南区,2,1,2.1723241666898176,0.9206729044715252
34105873001,相田一丁目,広島市安佐南区,1650,749,0.1959400252323549,8420.944102887363
34105873002,相田二丁目,広島市安佐南区,825,373,0.18979542658060528,4346.78545665391
34105873003,相田三丁目,広島市安佐南区,2370,988,0.2885201513057462,8214.330920298526
34105873004,相田四丁目,広島市安佐南区,711,310,0.1556501858023327,4567.935440198777
34105873005,相田五丁目,広島市安佐南区,1128,479,0.19530524209540362,5775.574623076371
34105873006,相田六丁目,広島市安佐南区,869,397,0.26011739680071694,3340.7992340695487
34105873007,相田七丁目,広島市安佐南区,1995,812,0.22732550301796314,8775.962105062872
341058740,相田町,広島市安佐南区,0,0,2.0757946537497327,0.0
34105875001,高取南一丁目,広島市安佐南区,1283,527,0.3907964381596848,3283.039134240391
34105875002,高取南二丁目,広島市安佐南区,1651,680,0.309731654185743,5330.420632467587
34105875003,高取南三丁目,広島市安佐南区,895,344,0.14531009557103988,6159.241699503585
34105876001,高取北一丁目,広島市安佐南区,2329,1022,0.3379357743540535,6891.8421095007225
34105876002,高取北二丁目,広島市安佐南区,1032,413,0.1345849956923746,7668.016740579885
34105876003,高取北三丁目,広島市安佐南区,767,332,0.1795122460261276,4272.689005787187
34105876004,高取北四丁目,広島市安佐南区,1631,659,0.2188614175949031,7452.204312314493
341058770,高取南町,広島市安佐南区,15,6,0.9321956839116261,16.091042105084483
341058780,高取北町,広島市安佐南区,0,0,1.3949507291262013,0.0
34105879001,長楽寺一丁目,広島市安佐南区,2947,1203,0.42692257231507263,6902.8910418563855
34105879002,長楽寺二丁目,広島市安佐南区,654,372,0.26724132290875374,2447.226322941457
34105879003,長楽寺三丁目,広島市安佐南区,1316,511,0.24270822495882796,5422.148343852958
341058800,長楽寺町,広島市安佐南区,0,0,0.6263744659611098,0.0
34105881001,長束一丁目,広島市安佐南区,1872,858,0.27698062960997244,6758.595366889152
34105881002,長束二丁目,広島市安佐南区,1227,531,0.14527584909847363,8446.001228795376
34105881003,長束三丁目,広島市安佐南区,2618,1341,0.22520634598444428,11624.89444316473
34105881004,長束四丁目,広島市安佐南区,1092,599,0.11742013286617338,9299.93837806826
34105881005,長束五丁目,広島市安佐南区,2142,1029,0.19807137142932965,10814.283682406112
34105881006,長束六丁目,広島市安佐南区,1313,553,0.09063344981739564,14486.92511038006
34105882001,長束西一丁目,広島市安佐南区,1391,622,0.22414708508980444,6205.746550050813
34105882002,長束西二丁目,広島市安佐南区,2340,1012,0.21332544214296126,10969.155748576091
34105882003,長束西三丁目,広島市安佐南区,642,282,0.13114356689158918,4895.398342571498
34105882004,長束西四丁目,広島市安佐南区,1128,513,0.16684917868135998,6760.596659299094
34105882005,長束西五丁目,広島市安佐南区,462,182,0.0709512301397225,6511.51500953817
341058830,長束町,広島市安佐南区,1,1,0.731775806628103,1.3665387553707575
34105884001,東原一丁目,広島市安佐南区,2019,1047,0.31492288337276203,6411.093339349964
34105884002,東原二丁目,広島市安佐南区,1204,493,0.2359299578628106,5103.2094902509425
34105884003,東原三丁目,広島市安佐南区,4172,1635,0.24990049924424318,16694.644518986923
34105885001,西原一丁目,広島市安佐南区,2048,1050,0.1851172653613458,11063.257638353389
34105885002,西原二丁目,広島市安佐南区,3747,1903,0.3292138655283698,11381.65913512262
34105885003,西原三丁目,広島市安佐南区,1549,782,0.1936075931107401,8000.71926473462
34105885004,西原四丁目,広島市安佐南区,3466,1811,0.2831904679007428,12239.112515661438
34105885005,西原五丁目,広島市安佐南区,1229,615,0.14299647978669125,8594.617167033111
34105885006,西原六丁目,広島市安佐南区,1686,789,0.18762361532365796,8986.075644537523
34105885007,西原七丁目,広島市安佐南区,1928,784,0.1835832327900343,10502.048420756759
