trans_id,lang,translation,category,station_sid,course_sid
農業技術センター,ja-Hrkt,のうぎょうぎじゅつせんたーまえ,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
農業技術センター,en,Nogyo Gijutsu Center,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
農業技術センター,ko,노교 기주쓰 센터,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
農業技術センター,zh-cn,农业技术中心,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
農業技術センター,zh-tw,農業技術中心,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
農業技術センター前,ja,農業技術センター前,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
農業技術センター前,ja-Hrkt,のうぎょうぎじゅつせんたーまえ,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
農業技術センター前,en,Nogyo Gijutsu Center,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
農業技術センター前,ko,노교 기주쓰 센터,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
農業技術センター前,zh-cn,农业技术中心,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
農業技術センター前,zh-tw,農業技術中心,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
下原,ja,下原,stop_name,76008369-9075-49f1-848b-76d0b00d8ef4,
下原,ja-Hrkt,しもばら,stop_name,76008369-9075-49f1-848b-76d0b00d8ef4,
下原,en,Shimobara,stop_name,76008369-9075-49f1-848b-76d0b00d8ef4,
下原,ko,시모바라,stop_name,76008369-9075-49f1-848b-76d0b00d8ef4,
下原,zh-cn,下原,stop_name,76008369-9075-49f1-848b-76d0b00d8ef4,
下原,zh-tw,下原,stop_name,76008369-9075-49f1-848b-76d0b00d8ef4,
千野丸,ja,千野丸,stop_name,ee5bcff3-ea6f-4147-ae7f-be916bff63f0,
千野丸,ja-Hrkt,せんのまる,stop_name,ee5bcff3-ea6f-4147-ae7f-be916bff63f0,
千野丸,en,Sennomaru,stop_name,ee5bcff3-ea6f-4147-ae7f-be916bff63f0,
千野丸,ko,센노마루,stop_name,ee5bcff3-ea6f-4147-ae7f-be916bff63f0,
千野丸,zh-cn,千野丸,stop_name,ee5bcff3-ea6f-4147-ae7f-be916bff63f0,
千野丸,zh-tw,千野丸,stop_name,ee5bcff3-ea6f-4147-ae7f-be916bff63f0,
西側,ja,西側,stop_name,896cc06e-d471-4e54-bd9f-5ad5924508e9,
西側,ja-Hrkt,にしがわ,stop_name,896cc06e-d471-4e54-bd9f-5ad5924508e9,
西側,en,Nishigawa,stop_name,896cc06e-d471-4e54-bd9f-5ad5924508e9,
西側,ko,니시가와,stop_name,896cc06e-d471-4e54-bd9f-5ad5924508e9,
西側,zh-cn,西侧,stop_name,896cc06e-d471-4e54-bd9f-5ad5924508e9,
西側,zh-tw,西側,stop_name,896cc06e-d471-4e54-bd9f-5ad5924508e9,
下見大池,ja,下見大池,stop_name,85cdf030-1c7d-4eda-a882-1476cd9b0eac,
下見大池,ja-Hrkt,したみおおいけ,stop_name,85cdf030-1c7d-4eda-a882-1476cd9b0eac,
下見大池,en,Shitamioike,stop_name,85cdf030-1c7d-4eda-a882-1476cd9b0eac,
下見大池,ko,시타미 오이케,stop_name,85cdf030-1c7d-4eda-a882-1476cd9b0eac,
下見大池,zh-cn,下见大池,stop_name,85cdf030-1c7d-4eda-a882-1476cd9b0eac,
下見大池,zh-tw,下見大池,stop_name,85cdf030-1c7d-4eda-a882-1476cd9b0eac,
東広島駅,ja,東広島駅,stop_name,7443f643-ab25-4016-a33e-66a872b550a8,
東広島駅,ja-Hrkt,ひがしひろしまえき,stop_name,7443f643-ab25-4016-a33e-66a872b550a8,
東広島駅,en,Higashi-hiroshima Sta.,stop_name,7443f643-ab25-4016-a33e-66a872b550a8,
東広島駅,ko,히가시히로시마 역,stop_name,7443f643-ab25-4016-a33e-66a872b550a8,
東広島駅,zh-cn,东广岛站,stop_name,7443f643-ab25-4016-a33e-66a872b550a8,
東広島駅,zh-tw,東廣島站,stop_name,7443f643-ab25-4016-a33e-66a872b550a8,
末釜,ja,末釜,stop_name,a4b80d08-f6b2-4ed4-b376-1216abdb1ec3,
末釜,ja-Hrkt,すえがま,stop_name,a4b80d08-f6b2-4ed4-b376-1216abdb1ec3,
末釜,en,Suegama,stop_name,a4b80d08-f6b2-4ed4-b376-1216abdb1ec3,
末釜,ko,스에가마,stop_name,a4b80d08-f6b2-4ed4-b376-1216abdb1ec3,
末釜,zh-cn,末釜,stop_name,a4b80d08-f6b2-4ed4-b376-1216abdb1ec3,
末釜,zh-tw,末釜,stop_name,a4b80d08-f6b2-4ed4-b376-1216abdb1ec3,
千年池,ja,千年池,stop_name,ee4fb815-6a39-40bc-8602-f069551cfd65,
千年池,ja-Hrkt,せんねんいけ,stop_name,ee4fb815-6a39-40bc-8602-f069551cfd65,
千年池,en,Sennenike,stop_name,ee4fb815-6a39-40bc-8602-f069551cfd65,
千年池,ko,센넨이케,stop_name,ee4fb815-6a39-40bc-8602-f069551cfd65,
千年池,zh-cn,千年池,stop_name,ee4fb815-6a39-40bc-8602-f069551cfd65,
千年池,zh-tw,千年池,stop_name,ee4fb815-6a39-40bc-8602-f069551cfd65,
松原池,ja,松原池,stop_name,93b9ddc3-d81b-4f66-a09e-5f83aeb3ce83,
松原池,ja-Hrkt,まつばらいけ,stop_name,93b9ddc3-d81b-4f66-a09e-5f83aeb3ce83,
松原池,en,Matsubaraike,stop_name,93b9ddc3-d81b-4f66-a09e-5f83aeb3ce83,
松原池,ko,마쓰바라이케,stop_name,93b9ddc3-d81b-4f66-a09e-5f83aeb3ce83,
松原池,zh-cn,松原池,stop_name,93b9ddc3-d81b-4f66-a09e-5f83aeb3ce83,
