station_sid,same_pole_id,jorudan_code,pickup_and_dropoff_flg,stop_no,direction,stop_group_name
1cf97ec7-a187-4704-8bc8-8cb0d12a3bc9,9406001@HiroshimaArea,,3,,広島国際大学・呉方面,大沢@HiroshimaArea
c828b51e-ad81-4535-8574-79470aa0e565,9406002@HiroshimaArea,,3,,西条・広島バスセンター方面,大沢@HiroshimaArea
0b9c5b95-b1cc-4fd9-b768-8dbcc5963e5d,9406101@HiroshimaArea,,3,,広島国際大学・呉方面,板城@HiroshimaArea
f974063e-6442-434c-a337-2595c33c4fa3,9406102@HiroshimaArea,,3,,西条・広島バスセンター方面,板城@HiroshimaArea
c514c9ae-1d92-4bf1-a2bd-99e8b4d716f2,9406201@HiroshimaArea,,3,,広島国際大学・呉方面,馬木@HiroshimaArea
ba3af241-15a8-4e60-8f30-efa69e307cf3,9406202@HiroshimaArea,,3,,西条・広島バスセンター方面,馬木@HiroshimaArea
05e4c605-44df-4e99-bbab-e86c8438a228,9406301@HiroshimaArea,,3,,広島国際大学・呉方面,樋ノ詰橋@HiroshimaArea
0fa1d5bd-91f7-4f3d-b97d-70c4467c66e1,9406302@HiroshimaArea,,3,,西条・広島バスセンター方面,樋ノ詰橋@HiroshimaArea
ef77b8ec-037b-4a9d-b670-f5ee2b862a7b,9406304@HiroshimaArea,,3,,西条方面（郷田経由）,樋ノ詰橋@HiroshimaArea
7e94639e-e84a-4e60-89c6-e218cc475570,9406401@HiroshimaArea,,3,,広島国際大学・呉方面,小多田@HiroshimaArea
a3f750ca-4174-4179-8ceb-cfba3aafb18b,9406402@HiroshimaArea,,3,,西条・広島バスセンター方面,小多田@HiroshimaArea
21c49846-e635-4dd7-81ce-1001ff741fcb,9406501@HiroshimaArea,,3,,広島国際大学・呉方面,上黒瀬@HiroshimaArea
4304feae-270b-4b77-b708-a8be6e8ec088,9406502@HiroshimaArea,,3,,西条・広島バスセンター方面,上黒瀬@HiroshimaArea
6a4fc19f-7885-43b2-824f-b1b21a7ce0ef,9406601@HiroshimaArea,,3,,広島国際大学・呉方面,南方@HiroshimaArea
997f2e22-8f7c-4026-803f-a2ee0215a468,9406602@HiroshimaArea,,3,,西条・広島バスセンター方面,南方@HiroshimaArea
b2028821-ea5d-4920-b994-265360be54ed,@HiroshimaArea,,1,,,賀茂医療センター前@HiroshimaArea
da980e2e-cd57-4b31-806b-4db5828baae8,9406802@HiroshimaArea,,3,,賀茂医療センター方面,黒瀬高校前@HiroshimaArea
bf37a1bd-62d2-43cf-bec4-f5dd0018e236,9406901@HiroshimaArea,,3,,広島国際大学・呉方面,賀茂医療センター口@HiroshimaArea
c3392c4f-81cd-4322-be43-f4f679847565,9406902@HiroshimaArea,,3,,西条・広島バスセンター方面,賀茂医療センター口@HiroshimaArea
970e3922-3cec-4f68-a516-2f754b34b5c8,@HiroshimaArea,,1,,広島国際大学・呉方面,乃美尾@HiroshimaArea
5ff7098b-dfdf-4add-83f0-61d26fd07fe6,9407001@HiroshimaArea,,3,,広島国際大学・呉方面,乃美尾@HiroshimaArea
4ec6bcdd-fd2d-444a-b742-299d3decfe0a,9407002@HiroshimaArea,,3,,西条方面,乃美尾@HiroshimaArea
544e217a-ee4a-4eaa-9f2f-e7a4236e0c70,9407004@HiroshimaArea,,3,,西条・広島バスセンター方面,乃美尾@HiroshimaArea
faeeabc4-1de2-492f-8f82-616092ef16b3,9407101@HiroshimaArea,,3,,広島国際大学・呉方面,西門前@HiroshimaArea
536c31a8-b075-4ee9-9bfc-93ce056863c3,9407102@HiroshimaArea,,3,,西条・広島バスセンター方面,西門前@HiroshimaArea
e98fd637-c30a-4088-aedc-eda3efc84557,9407201@HiroshimaArea,,3,,広島国際大学・呉方面,黒瀬中学校前@HiroshimaArea
d934f559-ab72-408a-a48b-896155614cea,9407202@HiroshimaArea,,3,,西条・広島バスセンター方面,黒瀬中学校前@HiroshimaArea
c9b2bc80-5e31-42ce-b352-2b06d2fa8196,9407301@HiroshimaArea,,3,,広島国際大学・呉方面,丸山@HiroshimaArea
0e10e6c3-5305-408d-a20f-f169232fa992,9407302@HiroshimaArea,,3,,西条・広島バスセンター方面,丸山@HiroshimaArea
f8e056af-ec3a-4187-b0af-354e4c873b06,9407401@HiroshimaArea,,3,,広島国際大学・呉方面,黒瀬支所前@HiroshimaArea
