trans_id,lang,translation
呉駅前,ja-Hrkt,くれえきまえ
呉駅前,en,Kure Sta.
呉駅前,ko,구레 역
呉駅前,zh-cn,吴站前
呉駅前,zh-tw,吳站前
二神山,ja,二神山
二神山,ja-Hrkt,ふたがみやま
二神山,en,Futagamiyama
二神山,ko,후타가미야마
二神山,zh-cn,二神山
二神山,zh-tw,二神山
中郷,ja,中郷
中郷,ja-Hrkt,なかごう
中郷,en,Nakago
中郷,ko,나카고
中郷,zh-cn,中乡
中郷,zh-tw,中鄉
郷田,ja,郷田
郷田,ja-Hrkt,ごうた
郷田,en,Gota
郷田,ko,고타
郷田,zh-cn,乡田
郷田,zh-tw,鄉田
郷曽,ja,郷曽
郷曽,ja-Hrkt,ごうそ
郷曽,en,Goso
郷曽,ko,고소
郷曽,zh-cn,乡曾
郷曽,zh-tw,鄉曾
安芸大河内,ja,安芸大河内
安芸大河内,ja-Hrkt,あきおおかわち
安芸大河内,en,Aki Okochi
安芸大河内,ko,아키 오코치
安芸大河内,zh-cn,安芸大河内
安芸大河内,zh-tw,安芸大河內
西条東,ja,西条東
西条東,ja-Hrkt,さいじょうひがし
西条東,en,Saijo-higashi
西条東,ko,사이조 히가시
西条東,zh-cn,西条东
西条東,zh-tw,西條東
下寺家,ja,下寺家
下寺家,ja-Hrkt,したじけ
下寺家,en,Shitajike
下寺家,ko,시타지케
下寺家,zh-cn,下寺家
下寺家,zh-tw,下寺家
友待橋,ja,友待橋
友待橋,ja-Hrkt,ともまちばし
友待橋,en,Tomomachibashi
友待橋,ko,도모마치바시
友待橋,zh-cn,友待桥
友待橋,zh-tw,友待橋
市田橋,ja,市田橋
市田橋,ja-Hrkt,いちだばし
市田橋,en,Ichidabashi
市田橋,ko,이치다바시
市田橋,zh-cn,市田桥
市田橋,zh-tw,市田橋
上寺家,ja,上寺家
上寺家,ja-Hrkt,うわじけ
上寺家,en,Uwajike
上寺家,ko,우와지케
上寺家,zh-cn,上寺家
上寺家,zh-tw,上寺家
大沢田池,ja,大沢田池
大沢田池,ja-Hrkt,おおさわだいけ
大沢田池,en,Osawadaike
大沢田池,ko,오사와다이케
大沢田池,zh-cn,大泽田池
大沢田池,zh-tw,大澤田池
東広島医療センター,ja,東広島医療センター
東広島医療センター,ja-Hrkt,ひがしひろしまいりょうせんたー
東広島医療センター,en,Higashi-hiroshima Iryo Center (Higashi-hiroshima Medical Center)
東広島医療センター,ko,히가시히로시마 의료센터
東広島医療センター,zh-cn,东广岛医疗中心
東広島医療センター,zh-tw,東廣島醫療中心
尾形,ja,尾形
尾形,ja-Hrkt,おがた
尾形,en,Ogata
尾形,ko,오가타
尾形,zh-cn,尾形
尾形,zh-tw,尾形
蓮花寺橋,ja,蓮花寺橋
蓮花寺橋,ja-Hrkt,れんげじばし
蓮花寺橋,en,Rengejibashi
蓮花寺橋,ko,렌게지바시
蓮花寺橋,zh-cn,莲花寺桥
蓮花寺橋,zh-tw,蓮花寺橋
黄幡,ja,黄幡
黄幡,ja-Hrkt,おうばん
黄幡,en,Oban
黄幡,ko,오반
黄幡,zh-cn,黄幡
黄幡,zh-tw,黃幡
下見,ja,下見
下見,ja-Hrkt,したみ
下見,en,Shitami
下見,ko,시타미
下見,zh-cn,下见
下見,zh-tw,下見
鴻の巣,ja,鴻の巣
鴻の巣,ja-Hrkt,こうのす
鴻の巣,en,Konosu
鴻の巣,ko,고노스
鴻の巣,zh-cn,鸿乃巢
鴻の巣,zh-tw,鴻乃巢
明顕寺前,ja,明顕寺前
明顕寺前,ja-Hrkt,みょうけんじまえ
明顕寺前,en,Myokenji-mae (Myokenji Temple)
明顕寺前,ko,묘켄지 마에
明顕寺前,zh-cn,明显寺前
明顕寺前,zh-tw,明顯寺前
体育館前,ja,体育館前
体育館前,ja-Hrkt,たいいくかんまえ
体育館前,en,Taiikukan-mae
体育館前,ko,체육관
体育館前,zh-cn,体育馆前
体育館前,zh-tw,體育館前
呉本通三丁目,ja,呉本通三丁目
呉本通三丁目,ja-Hrkt,くれほんどおりさんちょうめ
呉本通三丁目,en,Kure-hondori-sanchome (Kure-hondori 3)
呉本通三丁目,ko,구레혼도리 3초메
呉本通三丁目,zh-cn,吴本通三丁目
呉本通三丁目,zh-tw,吳本通三丁目
呉本通四丁目,ja,呉本通四丁目
呉本通四丁目,ja-Hrkt,くれほんどおりよんちょうめ
呉本通四丁目,en,Kure-hondori-yonchome (Kure-hondori 4)
呉本通四丁目,ko,구레혼도리 4초메
呉本通四丁目,zh-cn,吴本通四丁目
呉本通四丁目,zh-tw,吳本通四丁目
呉本通六丁目,ja,呉本通六丁目
呉本通六丁目,ja-Hrkt,くれほんどおりろくちょうめ
呉本通六丁目,en,Kure-hondori-rokuchome (Kure-hondori 6)
呉本通六丁目,ko,구레혼도리 6초메
呉本通六丁目,zh-cn,吴本通六丁目
呉本通六丁目,zh-tw,吳本通六丁目
呉本通八丁目,ja,呉本通八丁目
呉本通八丁目,ja-Hrkt,くれほんどおりはっちょうめ
呉本通八丁目,en,Kure-hondori-hatchome (Kure-hondori 8)
呉本通八丁目,ko,구레 혼도리 8초메
呉本通八丁目,zh-cn,吴本通八丁目
呉本通八丁目,zh-tw,吳本通八丁目
西畑,ja,西畑
西畑,ja-Hrkt,にしはた
西畑,en,Nishihata
西畑,ko,니시하타
西畑,zh-cn,西畑
西畑,zh-tw,西畑
中畑,ja,中畑
中畑,ja-Hrkt,なかはた
中畑,en,Nakahata
中畑,ko,나카하타
中畑,zh-cn,中畑
中畑,zh-tw,中畑
原,ja,原
原,ja-Hrkt,はら
原,en,Hara
原,ko,하라
原,zh-cn,原
原,zh-tw,原
阿賀駅前,ja,阿賀駅前
阿賀駅前,ja-Hrkt,あがえきまえ
阿賀駅前,en,Aga Sta.
阿賀駅前,ko,아가 역
阿賀駅前,zh-cn,阿贺站前
阿賀駅前,zh-tw,阿賀站前
寺家,ja,寺家
寺家,ja-Hrkt,じけ
寺家,en,Jige
寺家,ko,지게
寺家,zh-cn,寺家
寺家,zh-tw,寺家
寺家駅,ja,寺家駅
寺家駅,ja-Hrkt,じけ
寺家駅,en,Jige
寺家駅,ko,지게
寺家駅,zh-cn,寺家
寺家駅,zh-tw,寺家
西条西本町,ja,西条西本町
西条西本町,ja-Hrkt,さいじょうにしほんまち
西条西本町,en,Saijo Nishi-honmachi
西条西本町,ko,사이조 니시 혼마치
西条西本町,zh-cn,西条西本町
西条西本町,zh-tw,西條西本町
芸陽バス前,ja,芸陽バス前
芸陽バス前,ja-Hrkt,げいようばすまえ
芸陽バス前,en,Geiyo Bus-mae
芸陽バス前,ko,게이요 버스 마에
芸陽バス前,zh-cn,艺阳巴士前
芸陽バス前,zh-tw,藝陽巴士前
西条駅北口,ja,西条駅北口
西条駅北口,ja-Hrkt,さいじょうえききたぐち
西条駅北口,en,Saijo Sta. North Entrance
西条駅北口,ko,사이조 역
西条駅北口,zh-cn,西条站北口
西条駅北口,zh-tw,西条站北口
兼広,ja,兼広
西楢原,ja,西楢原
みそのうにじいろ保育園前,ja,みそのうにじいろ保育園前
みそのうにじいろ保育園前,ja-Hrkt,みそのうにじいろほいくえんまえ
みそのうにじいろ保育園前,en,Misonou Nijiiro Hoikuen-mae (Misonou Nijiiro Nursery)
みそのうにじいろ保育園前,ko,미소노우 니지이로 보육원
みそのうにじいろ保育園前,zh-cn,御薗宇虹色保育园前
みそのうにじいろ保育園前,zh-tw,御薗宇虹色保育園前
ゆめタウン東広島前,ja,ゆめタウン東広島前
ゆめタウン東広島前,ja-Hrkt,ゆめたうんひがしひろしままえ
ゆめタウン東広島前,en,Youme Town Higashi-hiroshima-mae
ゆめタウン東広島前,ko,유메타운 히가시히로시마 마에
ゆめタウン東広島前,zh-cn,Youme Town东广岛前
ゆめタウン東広島前,zh-tw,Youme Town東廣島前
のぞみ整形外科前,ja,のぞみ整形外科前
のぞみ整形外科前,ja-Hrkt,のぞみせいけいげかまえ
のぞみ整形外科前,en,Nozomi Seikeigeka-mae (Nozomi Orthopedic Hospital)
のぞみ整形外科前,ko,노조미 정형외과
のぞみ整形外科前,zh-cn,NOZOMI整形外科前
のぞみ整形外科前,zh-tw,NOZOMI整形外科前
福祉センター前,ja,福祉センター前
福祉センター前,ja-Hrkt,ふくしせんたーまえ
福祉センター前,en,Fukushi Center-mae (Welfare Center)
福祉センター前,ko,복지센터
福祉センター前,zh-cn,福祉中心前
福祉センター前,zh-tw,福祉中心前
円城寺北,ja,円城寺北
円城寺北,ja-Hrkt,えんじょうじきた
円城寺北,en,Enjoji-kita (Enjoji Temple North)
円城寺北,ko,엔조지 절
円城寺北,zh-cn,圆城寺北
円城寺北,zh-tw,圓城寺北
円城寺南,ja,円城寺南
円城寺南,ja-Hrkt,えんじょうじみなみ
円城寺南,en,Enjoji-minami (Enjoji Temple South)
円城寺南,ko,엔조지 절
円城寺南,zh-cn,圆城寺南
円城寺南,zh-tw,圓城寺南
城信,ja,城信
城信,ja-Hrkt,じょうしん
城信,en,Joshin
城信,ko,조신
城信,zh-cn,城信
城信,zh-tw,城信
賀茂ボール前,ja,賀茂ボール前
賀茂ボール前,ja-Hrkt,かもぼーるまえ
賀茂ボール前,en,Kamo-ball-mae
賀茂ボール前,ko,가모 볼 마에
賀茂ボール前,zh-cn,贺茂保龄前
賀茂ボール前,zh-tw,賀茂保齡前
松賀中学校入口,ja,松賀中学校入口
松賀中学校入口,ja-Hrkt,まつがちゅがっこういりぐち
松賀中学校入口,en,Matsuga Chugakko-iriguchi (Matsuga Junior High School)
松賀中学校入口,ko,마쓰가 중학교
松賀中学校入口,zh-cn,松贺中学入口
松賀中学校入口,zh-tw,松賀中學入口
フジグラン前,ja,フジグラン前
フジグラン前,ja-Hrkt,ふじぐらんまえ
フジグラン前,en,Fuji Grand-mae
フジグラン前,ko,후지 그랜드 마에
フジグラン前,zh-cn,Fuji GRAND前
フジグラン前,zh-tw,Fuji GRAND前
上戸,ja,上戸
上戸,ja-Hrkt,うわど
上戸,en,Uwado
上戸,ko,우와도
上戸,zh-cn,上户
上戸,zh-tw,上戶
西条中央三丁目,ja,西条中央三丁目
西条中央三丁目,ja-Hrkt,さいじょうちゅうおうさんちょうめ
西条中央三丁目,en,Saijo-chuo-sanchome
西条中央三丁目,ko,사이조 추오 3초메
西条中央三丁目,zh-cn,西条中央三丁目
西条中央三丁目,zh-tw,西條中央三丁目
西条中央五丁目,ja,西条中央五丁目
西条中央五丁目,ja-Hrkt,さいじょうちゅうおうごちょうめ
西条中央五丁目,en,Saijo-chuo-gochome
西条中央五丁目,ko,사이조 추오 5초메
西条中央五丁目,zh-cn,西条中央五丁目
西条中央五丁目,zh-tw,西條中央五丁目
西条中央六丁目,ja,西条中央六丁目
西条中央六丁目,ja-Hrkt,さいじょうちゅうおうろくちょうめ
西条中央六丁目,en,Saijo-chuo-rokuchome
西条中央六丁目,ko,사이조 추오 6초메
西条中央六丁目,zh-cn,西条中央六丁目
西条中央六丁目,zh-tw,西條中央六丁目
東広島市中央図書館,ja,東広島市中央図書館
東広島市中央図書館,ja-Hrkt,ひがしひろしましちゅうおうとしょかん
東広島市中央図書館,en,Higashi-hiroshimashi Chuo Toshokan (Higashi-hiroshima City Central Library)
東広島市中央図書館,ko,히가시히로시마 시 중앙도서관
東広島市中央図書館,zh-cn,东广岛市中央图书馆
東広島市中央図書館,zh-tw,東廣島市中央圖書館
東広島市立中央図書館,ja,東広島市立中央図書館
東広島市立中央図書館,ja-Hrkt,ひがしひろしましちゅうおうとしょかん
東広島市立中央図書館,en,Higashi-hiroshimashi Chuo Toshokan (Higashi-hiroshima City Central Library)
東広島市立中央図書館,ko,히가시히로시마 시 중앙도서관
東広島市立中央図書館,zh-cn,东广岛市中央图书馆
東広島市立中央図書館,zh-tw,東廣島市中央圖書館
三ツ城古墳前,ja,三ツ城古墳前
三ツ城古墳前,ja-Hrkt,みつじょうこふんまえ
三ツ城古墳前,en,Mitsujo Kofun-mae
三ツ城古墳前,ko,미쓰조 코훈 마에
三ツ城古墳前,zh-cn,三城古坟前
三ツ城古墳前,zh-tw,三城古墳前
西条中央七丁目,ja,西条中央七丁目
西条中央七丁目,ja-Hrkt,さいじょうちゅうおうななちょうめ
西条中央七丁目,en,Saijo-chuo-nanachome
西条中央七丁目,ko,사이조 추오 7초메
西条中央七丁目,zh-cn,西条中央七丁目
西条中央七丁目,zh-tw,西條中央七丁目
江熊西,ja,江熊西
江熊西,ja-Hrkt,えぐまにし
江熊西,en,Eguma-nishi
江熊西,ko,에구마 니시
江熊西,zh-cn,江熊西
江熊西,zh-tw,江熊西
淨福寺橋,ja,淨福寺橋
浄福寺橋,ja,浄福寺橋
浄福寺橋,ja-Hrkt,じょうふくじばし
淨福寺橋,ja-Hrkt,じょうふくじばし
広島バスセンター,ja,広島バスセンター
広島バスセンター,ja-Hrkt,ひろしまばすせんたー
広島バスセンター,en,Hiroshima Bus Center
広島バスセンター,ko,히로시마 버스센터
広島バスセンター,zh-cn,广岛巴士中心
広島バスセンター,zh-tw,廣島公車中心
八丁堀,ja,八丁堀
八丁堀,ja-Hrkt,はっちょうぼり
八丁堀,en,Hatchobori
八丁堀,ko,핫초보리
八丁堀,zh-cn,八丁堀
八丁堀,zh-tw,八丁堀
本通り,ja,本通り
本通り,ja-Hrkt,ほんどおり
本通り,en,Hon-dori (Hon-dori Ave.)
本通り,ko,혼도리
本通り,zh-cn,本通
本通り,zh-tw,本通
中電前,ja,中電前
中電前,ja-Hrkt,ちゅうでんまえ
中電前,en,Chuden-mae
中電前,ko,주덴 마에
中電前,zh-cn,中电前
中電前,zh-tw,中電前
市役所前,ja,市役所前
市役所前,ja-Hrkt,しやくしょまえ
市役所前,en,Shiyakusho-mae (City Hall)
市役所前,ko,시청
市役所前,zh-cn,市政府前
市役所前,zh-tw,市政府前
南区役所前,ja,南区役所前
南区役所前,ja-Hrkt,みなみくやくしょまえみなみまちいっちょうめ
南区役所前,en,Minami Kuyakusho-mae (Minami Ward Office)
南区役所前,ko,미나미 구청
南区役所前,zh-cn,南区政府前
南区役所前,zh-tw,南區政府前
大学病院南門,ja,大学病院南門
大学病院南門,ja-Hrkt,だいがくびょういんみなみもん
大学病院南門,en,Daigaku Byoin-minamimon (Univ. Hospital South Gate)
大学病院南門,ko,대학병원 미나미몬
大学病院南門,zh-cn,大学医院南门
大学病院南門,zh-tw,大學醫院南門
柞木,ja,柞木
柞木,ja-Hrkt,ほうそぎ
柞木,en,Hosogi
柞木,ko,호소기
柞木,zh-cn,柞木
柞木,zh-tw,柞木
広島空港,ja,広島空港
広島空港,ja-Hrkt,ひろしまくうこう
広島空港,en,Hiroshima Airport
広島空港,ko,히로시마 공항
広島空港,zh-cn,广岛空港
広島空港,zh-tw,廣島空港
広島駅新幹線口,ja,広島駅新幹線口
広島駅新幹線口,ja-Hrkt,ひろしまえきしんかんせんぐち
広島駅新幹線口,en,Hiroshima Sta. Shinkansen Entrance
広島駅新幹線口,ko,히로시마 역 신칸센 출입구
広島駅新幹線口,zh-cn,广岛站新干线口
広島駅新幹線口,zh-tw,廣島站新幹線口
横川駅前,ja,横川駅前
横川駅前,ja-Hrkt,よこがわえきまえ
横川駅前,en,Yokogawa Sta.
横川駅前,ko,요코가와 역
横川駅前,zh-cn,横川站前
横川駅前,zh-tw,橫川站前
別院前,ja,別院前
別院前,ja-Hrkt,べついんまえ
別院前,en,Betsuin-mae
別院前,ko,베쓰인 마에
別院前,zh-cn,别院前
別院前,zh-tw,別院前
広瀬町,ja,広瀬町
広瀬町,ja-Hrkt,ひろせまち
広瀬町,en,Hirose-machi
広瀬町,ko,히로세마치
広瀬町,zh-cn,广濑町
広瀬町,zh-tw,廣瀨町
広島駅,ja,広島駅
広島駅,ja-Hrkt,ひろしまえき
広島駅,en,Hiroshima Sta.
広島駅,ko,히로시마 역
広島駅,zh-cn,广岛站
広島駅,zh-tw,廣島站
研創前,ja,研創前
研創前,ja-Hrkt,けんそうまえ
研創前,en,Kenso-mae
研創前,ko,겐소 마에
研創前,zh-cn,研创前
研創前,zh-tw,研創前
研創入口,ja,研創入口
研創入口,ja-Hrkt,けんそういりぐち
研創入口,en,Kenso-iriguchi
研創入口,ko,겐소 이리구치
研創入口,zh-cn,研创入口
研創入口,zh-tw,研創入口
上深川駅前,ja,上深川駅前
上深川駅前,ja-Hrkt,かみふかわえきまえ
上深川駅前,en,Kami-fukawa Sta.
上深川駅前,ko,가미후카와 역
上深川駅前,zh-cn,上深川站前
上深川駅前,zh-tw,上深川站前
上庄原,ja,上庄原
上庄原,ja-Hrkt,かみしょうばら
上庄原,en,Kami-shobara
上庄原,ko,가미쇼바라
上庄原,zh-cn,上庄原
上庄原,zh-tw,上莊原
安芸庄原,ja,安芸庄原
安芸庄原,ja-Hrkt,あきしょうばら
安芸庄原,en,Aki Shobara
安芸庄原,ko,아키 쇼바라
安芸庄原,zh-cn,安艺庄原
安芸庄原,zh-tw,安藝莊原
安芸中深川,ja,安芸中深川
安芸中深川,ja-Hrkt,あきなかふかわ
安芸中深川,en,Aki Naka-fukawa
安芸中深川,ko,아키 나카후카와
安芸中深川,zh-cn,安艺中深川
安芸中深川,zh-tw,安藝中深川
隠地,ja,隠地
隠地,ja-Hrkt,おんぢ
隠地,en,Onji
隠地,ko,온지
隠地,zh-cn,隐地
隠地,zh-tw,隱地
憩いの森口,ja,憩いの森口
憩いの森口,ja-Hrkt,いこいのもりぐち
憩いの森口,en,Ikoinomori-guchi
憩いの森口,ko,이코이노모리 구치
憩いの森口,zh-cn,憩之森口
憩いの森口,zh-tw,憩之森口
憩の森口,ja,憩の森口
憩の森口,ja-Hrkt,いこいのもりぐち
憩の森口,en,Ikoinomori-guchi
憩の森口,ko,이코이노모리 구치
憩の森口,zh-cn,憩之森口
憩の森口,zh-tw,憩之森口
高陽中学校前,ja,高陽中学校前
高陽中学校前,ja-Hrkt,こうようちゅうがっこうまえ
高陽中学校前,en,Koyo Chugakko-mae (Koyo Junior High School)
高陽中学校前,ko,고요 중학교
高陽中学校前,zh-cn,高阳中学前
高陽中学校前,zh-tw,高陽中學前
中深川,ja,中深川
中深川,ja-Hrkt,なかふかわ
中深川,en,Naka-fukawa
中深川,ko,나카 후카와
中深川,zh-cn,中深川
中深川,zh-tw,中深川
諸木峠,ja,諸木峠
諸木峠,ja-Hrkt,もろきだお
諸木峠,en,Moroki-dao
諸木峠,ko,모로키다오
諸木峠,zh-cn,诸木峠
諸木峠,zh-tw,諸木峠
諸木,ja,諸木
諸木,ja-Hrkt,もろき
諸木,en,Moroki
諸木,ko,모로키
諸木,zh-cn,诸木
諸木,zh-tw,諸木
上岩の上,ja,上岩の上
上岩の上,ja-Hrkt,かみいわのうえ
上岩の上,en,Kami-iwanoue
上岩の上,ko,가미이와노우에
上岩の上,zh-cn,上岩之上
上岩の上,zh-tw,上巖之上
岩の上,ja,岩の上
岩の上,ja-Hrkt,いわのうえ
岩の上,en,Iwanoue
岩の上,ko,이와노우에
岩の上,zh-cn,岩之上
岩の上,zh-tw,巖之上
高陽台,ja,高陽台
高陽台,ja-Hrkt,こうようだい
高陽台,en,Koyodai
高陽台,ko,고요다이
高陽台,zh-cn,高阳台
高陽台,zh-tw,高陽臺
高陽台上,ja,高陽台上
高陽台上,ja-Hrkt,こうようだいかみ
高陽台上,en,Koyodai-kami
高陽台上,ko,고요다이 카미
高陽台上,zh-cn,高阳台上
高陽台上,zh-tw,高陽臺上
高陽台中,ja,高陽台中
高陽台中,ja-Hrkt,こうようだいなか
高陽台中,en,Koyodai-naka
高陽台中,ko,고요다이 나카
高陽台中,zh-cn,高阳台中
高陽台中,zh-tw,高陽臺中
高陽台入口,ja,高陽台入口
高陽台入口,ja-Hrkt,こうようだいいりぐち
高陽台入口,en,Koyodai-iriguchi
高陽台入口,ko,고요다이 이리구치
高陽台入口,zh-cn,高阳台入口
高陽台入口,zh-tw,高陽臺入口
落合小学校前,ja,落合小学校前
落合小学校前,ja-Hrkt,おちあいしょうがっこうまえ
落合小学校前,en,Ochiai Shogakko-mae (Ochiai Elementary School)
落合小学校前,ko,오치아이 초등학교
落合小学校前,zh-cn,落合小学前
落合小学校前,zh-tw,落合小學前
落合集会所前,ja,落合集会所前
落合集会所前,ja-Hrkt,おちあいしゅうかいしょまえ
落合集会所前,en,Ochiai Shukaisho-mae
落合集会所前,ko,오치아이 슈카이쇼 마에
落合集会所前,zh-cn,落合集会所前
落合集会所前,zh-tw,落合集會所前
中岩の上,ja,中岩の上
中岩の上,ja-Hrkt,なかいわのうえ
中岩の上,en,Naka-iwanoue
中岩の上,ko,나카이와노우에
中岩の上,zh-cn,中岩之上
中岩の上,zh-tw,中巖之上
下岩の上,ja,下岩の上
下岩の上,ja-Hrkt,しもいわのうえ
下岩の上,en,Shimo-iwanoue
下岩の上,ko,시모이와노우에
下岩の上,zh-cn,下岩之上
下岩の上,zh-tw,下巖之上
矢口が丘上,ja,矢口が丘上
矢口が丘上,ja-Hrkt,やぐちがおかかみ
矢口が丘上,en,Yaguchigaoka-kami
矢口が丘上,ko,야구치가오카 카미
矢口が丘上,zh-cn,矢口丘上
矢口が丘上,zh-tw,矢口丘上
口田中学校前,ja,口田中学校前
口田中学校前,ja-Hrkt,くちたちゅうがっこうまえ
口田中学校前,en,Kuchita Chugakko-mae (Kuchita Junior High School)
口田中学校前,ko,구치타 중학교
口田中学校前,zh-cn,口田中学前
口田中学校前,zh-tw,口田中學前
矢口が丘中,ja,矢口が丘中
矢口が丘中,ja-Hrkt,やぐちがおかなか
矢口が丘中,en,Yaguchigaoka-naka
矢口が丘中,ko,야구치가오카 나카
矢口が丘中,zh-cn,矢口丘中
矢口が丘中,zh-tw,矢口丘中
矢口が丘入口,ja,矢口が丘入口
矢口が丘入口,ja-Hrkt,やぐちがおかいりぐち
矢口が丘入口,en,Yaguchigaoka-iriguchi
矢口が丘入口,ko,야구치가오카 이리구치
矢口が丘入口,zh-cn,矢口丘入口
矢口が丘入口,zh-tw,矢口丘入口
矢口上,ja,矢口上
矢口上,ja-Hrkt,やぐちかみ
矢口上,en,Yaguchi-kami
矢口上,ko,야구치 카미
矢口上,zh-cn,矢口上
矢口上,zh-tw,矢口上
矢口,ja,矢口
矢口,ja-Hrkt,やぐち
矢口,en,Yaguchi
矢口,ko,야구치
矢口,zh-cn,矢口
矢口,zh-tw,矢口
口田,ja,口田
口田,ja-Hrkt,くちた
口田,en,Kuchita
口田,ko,구치타
口田,zh-cn,口田
口田,zh-tw,口田
上小田,ja,上小田
上小田,ja-Hrkt,かみおだ
上小田,en,Kamioda
上小田,ko,가미오다
上小田,zh-cn,上小田
上小田,zh-tw,上小田
小田教円寺前,ja,小田教円寺前
小田教円寺前,ja-Hrkt,おだきょうえんじまえ
小田教円寺前,en,Oda Kyoenji-mae (Oda Kyoenji Temple)
小田教円寺前,ko,오다교엔지마에
小田教円寺前,zh-cn,小田教圆寺前
小田教円寺前,zh-tw,小田教圓寺前
中小田,ja,中小田
中小田,ja-Hrkt,なかおだ
中小田,en,Naka-oda
中小田,ko,나카오다
中小田,zh-cn,中小田
中小田,zh-tw,中小田
下小田,ja,下小田
下小田,ja-Hrkt,しもおだ
下小田,en,Shimo-oda
下小田,ko,시모오다
下小田,zh-cn,下小田
下小田,zh-tw,下小田
上千足,ja,上千足
上千足,ja-Hrkt,かみせんぞく
上千足,en,Kami-senzoku
上千足,ko,가미센조쿠
上千足,zh-cn,上千足
上千足,zh-tw,上千足
千足,ja,千足
千足,ja-Hrkt,せんぞく
千足,en,Senzoku
千足,ko,센조쿠
千足,zh-cn,千足
千足,zh-tw,千足
下千足,ja,下千足
下千足,ja-Hrkt,しもせんぞく
下千足,en,Shimo-senzoku
下千足,ko,시모센조쿠
下千足,zh-cn,下千足
下千足,zh-tw,下千足
広島ゴルフ場,ja,広島ゴルフ場
広島ゴルフ場,ja-Hrkt,ひろしまごるふじょうまえ
広島ゴルフ場,en,Hiroshima Golf-jo-mae (Hiroshima Golf Course)
広島ゴルフ場,ko,히로시마 골프 조
広島ゴルフ場,zh-cn,广岛高尔夫球场
広島ゴルフ場,zh-tw,廣島高爾夫球場
広島ゴルフ場前,ja,広島ゴルフ場前
広島ゴルフ場前,ja-Hrkt,ひろしまごるふじょうまえ
広島ゴルフ場前,en,Hiroshima Golf-jo-mae (Hiroshima Golf Course)
広島ゴルフ場前,ko,히로시마 골프 조
広島ゴルフ場前,zh-cn,广岛高尔夫球场
広島ゴルフ場前,zh-tw,廣島高爾夫球場
天水,ja,天水
天水,ja-Hrkt,あまず
天水,en,Amazu
天水,ko,아마즈
天水,zh-cn,天水
天水,zh-tw,天水
牛田新町四丁目,ja,牛田新町四丁目
牛田新町四丁目,ja-Hrkt,うしたしんまちよんちょうめ
牛田新町四丁目,en,Ushita-shinmachi-yonchome (Ushita-shinmachi 4)
牛田新町四丁目,ko,우시타 신마치 4초메
牛田新町四丁目,zh-cn,牛田新町四丁目
牛田新町四丁目,zh-tw,牛田新町四丁目
不動院,ja,不動院
不動院,ja-Hrkt,ふどういん
不動院,en,Fudoin
不動院,ko,후도인
不動院,zh-cn,不动院
不動院,zh-tw,不動院
牛田新町二丁目,ja,牛田新町二丁目
牛田新町二丁目,ja-Hrkt,うしたしんまちにちょうめ
牛田新町二丁目,en,Ushita-shinmachi-nichome (Ushita-shinmachi 2)
牛田新町二丁目,ko,우시타 신마치 2초메
牛田新町二丁目,zh-cn,牛田新町二丁目
牛田新町二丁目,zh-tw,牛田新町二丁目
牛田新町一丁目,ja,牛田新町一丁目
牛田新町一丁目,ja-Hrkt,うしたしんまちいっちょうめ
牛田新町一丁目,en,Ushita-shinmachi-itchome (Ushita-shinmachi 1)
牛田新町一丁目,ko,우시타 신마치 1초메
牛田新町一丁目,zh-cn,牛田新町一丁目
牛田新町一丁目,zh-tw,牛田新町一丁目
東区スポーツセンター入口,ja,東区スポーツセンター入口
東区スポーツセンター入口,ja-Hrkt,ひがしくすぽーつせんたーいりぐち
東区スポーツセンター入口,en,Higashiku Sports Center-iriguchi
東区スポーツセンター入口,ko,히가시쿠 스포츠센터 이리구치
東区スポーツセンター入口,zh-cn,东区体育中心入口
東区スポーツセンター入口,zh-tw,東區體育中心入口
安田学園白島キャンパス,ja,安田学園白島キャンパス
安田学園白島キャンパス,ja-Hrkt,やすだがくえんはくしまきゃんぱす
安田学園白島キャンパス,en,Yasuda Gakuen Hakushima Campus
安田学園白島キャンパス,ko,야스다학원 하쿠시마 캠퍼스
安田学園白島キャンパス,zh-cn,安田学园 白岛校区
安田学園白島キャンパス,zh-tw,安田學園 白島校區
基町,ja,基町
基町,ja-Hrkt,もとまち
基町,en,Motomachi
基町,ko,모토마치
基町,zh-cn,基町
基町,zh-tw,基町
合同庁舎前,ja,合同庁舎前
合同庁舎前,ja-Hrkt,ごうどうちょうしゃまえ
合同庁舎前,en,Godochosha-mae (Joint Government Building)
合同庁舎前,ko,합동청사
合同庁舎前,zh-cn,合同政府办公楼前
合同庁舎前,zh-tw,合同政府辦公樓前
女学院前,ja,女学院前
女学院前,ja-Hrkt,じょがくいんまえ
女学院前,en,Jogakuin-mae (Jogakuin High School)
女学院前,ko,여학원
女学院前,zh-cn,女学院前
女学院前,zh-tw,女學院前
工兵橋,ja,工兵橋
工兵橋,ja-Hrkt,こうへいばし
工兵橋,en,Koheibashi
工兵橋,ko,고헤이바시
工兵橋,zh-cn,工兵桥
工兵橋,zh-tw,工兵橋
牛田大橋,ja,牛田大橋
牛田大橋,ja-Hrkt,うしたおおはし
牛田大橋,en,Ushita-ohashi
牛田大橋,ko,우시타 오하시
牛田大橋,zh-cn,牛田大桥
牛田大橋,zh-tw,牛田大橋
神田橋,ja,神田橋
神田橋,ja-Hrkt,かんだばし
神田橋,en,Jindembashi
