trans_id,lang,translation
作木支所前,en,Sakugi Shisho-mae (Sakugi Branch)
作木支所前,ko,사쿠기 지소
作木支所前,zh-cn,作木支所前
作木支所前,zh-tw,作木支所前
常清橋,ja,常清橋
常清橋,ja-Hrkt,じようせいばし
常清橋,en,Joseibashi
常清橋,ko,조세이바시
常清橋,zh-cn,常清桥
常清橋,zh-tw,常清橋
港別上,ja,港別上
港別上,ja-Hrkt,みなとわかれかみ
港別上,en,Minato-wakare-kami
港別上,ko,미나토 와카레 카미
港別上,zh-cn,港别上
港別上,zh-tw,港別上
作木診療所前,ja,作木診療所前
作木診療所前,ja-Hrkt,さくぎしんりようしよまえ
作木診療所前,en,Sakugi Shinryosho-mae (Sakugi Clinic)
作木診療所前,ko,사쿠기 진료소
作木診療所前,zh-cn,作木诊疗所前
作木診療所前,zh-tw,作木診療所前
丹渡,ja,丹渡
丹渡,ja-Hrkt,たんど
丹渡,en,Tando
丹渡,ko,단도
丹渡,zh-cn,丹渡
丹渡,zh-tw,丹渡
式,ja,式
式,ja-Hrkt,しき
式,en,Shiki
式,ko,시키
式,zh-cn,式
式,zh-tw,式
折敷谷,ja,折敷谷
折敷谷,ja-Hrkt,おしきだに
折敷谷,en,Oshikidani
折敷谷,ko,오시키다니
折敷谷,zh-cn,折敷谷
折敷谷,zh-tw,折敷谷
上大津,ja,上大津
上大津,ja-Hrkt,かみおおつ
上大津,en,Kami-otsu
上大津,ko,가미오쓰
上大津,zh-cn,上大津
上大津,zh-tw,上大津
大津両国橋,ja,大津両国橋
大津両国橋,ja-Hrkt,おおつりようこくばし
大津両国橋,en,Otsu-ryokokubashi
大津両国橋,ko,오쓰 료코쿠바시
大津両国橋,zh-cn,大津两国桥
大津両国橋,zh-tw,大津兩國橋
下西の原,ja,下西の原
下西の原,ja-Hrkt,しもにしのはら
下西の原,en,Shimo-nishinohara
下西の原,ko,시모니시노하라
下西の原,zh-cn,下西之原
下西の原,zh-tw,下西之原
口羽大橋,ja,口羽大橋
口羽大橋,ja-Hrkt,くちばおおはし
口羽郵便局前,ja,口羽郵便局前
口羽郵便局前,ja-Hrkt,くちばゆうびんきょくまえ
口羽町,ja,口羽町
口羽町,ja-Hrkt,くちばちょう
口羽小学校前,ja,口羽小学校前
口羽小学校前,ja-Hrkt,くちばしょうがっこうまえ
羽須美支所,ja,羽須美支所
羽須美支所,ja-Hrkt,はすみししょ
羽須美支所,en,Hasumi Shisho
羽須美支所,ko,하스미 시쇼
羽須美支所,zh-cn,羽须美支所
羽須美支所,zh-tw,羽須美支所
伊賀和志上,ja,伊賀和志上
伊賀和志上,ja-Hrkt,いがわしかみ
伊賀和志上,en,Igawashi-kami
伊賀和志上,ko,이가와시 카미
伊賀和志上,zh-cn,伊贺和志上
伊賀和志上,zh-tw,伊賀和誌上
伊賀和志,ja,伊賀和志
伊賀和志,ja-Hrkt,いがわし
伊賀和志,en,Igawashi
伊賀和志,ko,이가와시
伊賀和志,zh-cn,伊贺和志
伊賀和志,zh-tw,伊賀和誌
都賀上野,ja,都賀上野
都賀上野,ja-Hrkt,つがかみの
都賀上野,en,Tsuga Kamimo
都賀上野,ko,쓰가 카미노
都賀上野,zh-cn,都贺上野
都賀上野,zh-tw,都賀上野
都賀飯谷,ja,都賀飯谷
都賀飯谷,ja-Hrkt,つがはんだに
都賀飯谷,en,Tsuga Handani
都賀飯谷,ko,쓰가 한다니
都賀飯谷,zh-cn,都贺饭谷
都賀飯谷,zh-tw,都賀飯谷
家畜診療所前,ja,家畜診療所前
家畜診療所前,ja-Hrkt,かちくしんりようしよまえ
家畜診療所前,en,Kachiku Shinryosho-mae
家畜診療所前,ko,가치쿠 신료쇼 마에
家畜診療所前,zh-cn,家畜诊疗所前
家畜診療所前,zh-tw,家畜診療所前
都賀大橋,ja,都賀大橋
都賀大橋,ja-Hrkt,つがおおはし
都賀大橋,en,Tsuga-ohashi
都賀大橋,ko,쓰가 오하시
都賀大橋,zh-cn,都贺大桥
都賀大橋,zh-tw,都賀大橋
谷地,ja,谷地
谷地,ja-Hrkt,たにち
谷地,en,Tanichi
谷地,ko,다니치
谷地,zh-cn,谷地
谷地,zh-tw,谷地
商工会議所前,ja,商工会議所前
商工会議所前,ja-Hrkt,しょうこうかいぎしよまえ
県公舎前,ja,県公舎前
県公舎前,ja-Hrkt,けんこうしやまえ
寺戸,ja,寺戸
寺戸,ja-Hrkt,てらど
促進住宅前,ja,促進住宅前
促進住宅前,ja-Hrkt,そくしんじゆうたくまえ
西善坊前,ja,西善坊前
西善坊前,ja-Hrkt,さいぜんぼうまえ
熊野神社口,ja,熊野神社口
熊野神社口,ja-Hrkt,くまのじんじやぐち
卸売センタ－前,ja,卸売センタ－前
卸売センタ－前,ja-Hrkt,おろしうりせんた－まえ
県営住宅口,ja,県営住宅口
県営住宅口,ja-Hrkt,けんえいじゆうたくぐち
岩屋寺口,ja,岩屋寺口
岩屋寺口,ja-Hrkt,いわやじぐち
自動車学校,ja,自動車学校
自動車学校,ja-Hrkt,じどうしやがつこう
後山口,ja,後山口
後山口,ja-Hrkt,うしろやまぐち
みよし公園,ja,みよし公園
みよし公園,ja-Hrkt,みよしこうえん
酒屋公民館,ja,酒屋公民館
酒屋公民館,ja-Hrkt,さかやこうみんかん
酒屋公民館,en,Sakaya Kominkan (Sakaya Community Center)
酒屋公民館,ko,사카야 공민관
酒屋公民館,zh-cn,酒屋公民馆
酒屋公民館,zh-tw,酒屋公民館
上本谷,ja,上本谷
上本谷,ja-Hrkt,かみほんだに
上本谷,en,Kami-hondani
上本谷,ko,가미혼다니
上本谷,zh-cn,上本谷
上本谷,zh-tw,上本谷
酒河小学校前,ja,酒河小学校前
酒河小学校前,ja-Hrkt,さけがわしようがつこうまえ
酒河小学校前,en,Sakegawa Shogakko-mae (Sakegawa Elementary School)
酒河小学校前,ko,사케가와 초등학교
酒河小学校前,zh-cn,酒河小学前
酒河小学校前,zh-tw,酒河小學前
志和地駅前,ja,志和地駅前
志和地駅前,ja-Hrkt,しわちえきまえ
志和地駅前,en,Shiwachi Sta.
志和地駅前,ko,시와치 역
志和地駅前,zh-cn,志和地站前
志和地駅前,zh-tw,誌和地站前
大坪,ja,大坪
大坪,ja-Hrkt,おおつぼ
大坪,en,Otsubo
大坪,ko,오쓰보
大坪,zh-cn,大坪
大坪,zh-tw,大坪
専正寺入口,ja,専正寺入口
専正寺入口,ja-Hrkt,せんしようじいりぐち
専正寺入口,en,Senshoji-iriguchi (Senshoji Temple)
専正寺入口,ko,센쇼지 절
専正寺入口,zh-cn,专正寺入口
専正寺入口,zh-tw,專正寺入口
川東,ja,川東
川東,ja-Hrkt,かわひがし
川東,en,Kawahigashi
川東,ko,가와히가시
川東,zh-cn,川东
川東,zh-tw,川東
新開橋,ja,新開橋
新開橋,ja-Hrkt,しんかいばし
新開橋,en,Shinkaibashi
新開橋,ko,신가이바시
新開橋,zh-cn,新开桥
新開橋,zh-tw,新開橋
新開,ja,新開
新開,ja-Hrkt,しんかい
新開,en,Shingai
新開,ko,신가이
新開,zh-cn,新开
新開,zh-tw,新開
奥新開,ja,奥新開
奥新開,ja-Hrkt,おくしんかい
奥新開,en,Oku-shinkai
奥新開,ko,오쿠신카이
奥新開,zh-cn,奥新开
奥新開,zh-tw,奧新開
鬼ケ城,ja,鬼ケ城
鬼ケ城,ja-Hrkt,おにがじよう
鬼ケ城,en,Onigajo
鬼ケ城,ko,오니가조
鬼ケ城,zh-cn,鬼城
鬼ケ城,zh-tw,鬼城
鬼の湯,ja,鬼の湯
鬼の湯,ja-Hrkt,おにのゆ
鬼の湯,en,Oninoyu
鬼の湯,ko,오니노유
鬼の湯,zh-cn,鬼之汤
鬼の湯,zh-tw,鬼之湯
野竹橋,ja,野竹橋
野竹橋,ja-Hrkt,のたけばし
野竹橋,en,Notakebashi
野竹橋,ko,노타케바시
野竹橋,zh-cn,野竹桥
野竹橋,zh-tw,野竹橋
信原,ja,信原
信原,ja-Hrkt,のんはら
信原,en,Nonhara
信原,ko,논하라
信原,zh-cn,信原
信原,zh-tw,信原
下板木,ja,下板木
下板木,ja-Hrkt,しもいたき
下板木,en,Shimo-itaki
下板木,ko,시모이타키
下板木,zh-cn,下板木
下板木,zh-tw,下板木
備尺,ja,備尺
備尺,ja-Hrkt,びつしやく
備尺,en,Bisshaku
備尺,ko,빗샤쿠
備尺,zh-cn,备尺
備尺,zh-tw,備尺
紺屋川,ja,紺屋川
紺屋川,ja-Hrkt,こんやがわ
紺屋川,en,Konyagawa
紺屋川,ko,곤야가와
紺屋川,zh-cn,绀屋川
紺屋川,zh-tw,紺屋川
国光橋,ja,国光橋
国光橋,ja-Hrkt,くにみつばし
国光橋,en,Kunimitsubashi
国光橋,ko,구니미쓰바시
国光橋,zh-cn,国光桥
国光橋,zh-tw,國光橋
板木保育所,ja,板木保育所
板木保育所,ja-Hrkt,いたきほいくしよ
板木保育所,en,Itaki Hoikusho (Itaki Nursery)
板木保育所,ko,이타키 보육소
板木保育所,zh-cn,板木保育所
板木保育所,zh-tw,板木保育所
三和郵便局前,ja,三和郵便局前
三和郵便局前,ja-Hrkt,みわゆうびんきよくまえ
三和郵便局前,en,Miwa Yubinkyoku-mae (Miwa Post Office)
三和郵便局前,ko,미와 우체국
三和郵便局前,zh-cn,三和邮局前
三和郵便局前,zh-tw,三和郵局前
板木橋,ja,板木橋
板木橋,ja-Hrkt,いたきばし
板木橋,en,Itakibashi
板木橋,ko,이타키바시
板木橋,zh-cn,板木桥
板木橋,zh-tw,板木橋
上板木盛矢,ja,上板木盛矢
上板木盛矢,ja-Hrkt,かみいたきもりや
上板木盛矢,en,Kami-itaki Moriya
上板木盛矢,ko,가미이타키 모리야
上板木盛矢,zh-cn,上板木盛矢
上板木盛矢,zh-tw,上板木盛矢
上板木,ja,上板木
上板木,ja-Hrkt,かみいたき
上板木,en,Kami-itaki
上板木,ko,가미이타키
上板木,zh-cn,上板木
上板木,zh-tw,上板木
三和支所前,ja,三和支所前
三和支所前,ja-Hrkt,みわししよまえ
三和支所前,en,Miwa Shisho-mae (Miwa Branch)
三和支所前,ko,미와 지소
三和支所前,zh-cn,三和支所前
三和支所前,zh-tw,三和支所前
三和中学校入口,ja,三和中学校入口
三和中学校入口,ja-Hrkt,みわちゆうがつこういりぐち
三和中学校入口,en,Miwa Chugakko-iriguchi (Miwa Junior High School)
三和中学校入口,ko,미와 중학교
三和中学校入口,zh-cn,三和中学入口
三和中学校入口,zh-tw,三和中學入口
敷名,ja,敷名
敷名,ja-Hrkt,しきな
敷名,en,Shikina
敷名,ko,시키나
敷名,zh-cn,敷名
敷名,zh-tw,敷名
美術館前,ja,美術館前
美術館前,ja-Hrkt,びじゅつかんまえ
美術館前,en,Bijutsukan-mae (Art Museum)
美術館前,ko,미술관
美術館前,zh-cn,美术馆前
美術館前,zh-tw,美術館前
こぶしの里,ja,こぶしの里
こぶしの里,ja-Hrkt,こぶしのさと
こぶしの里,en,Kobushi-no-Sato
こぶしの里,ko,고부시노사토
こぶしの里,zh-cn,辛夷之里
こぶしの里,zh-tw,辛夷之裏
市頭,ja,市頭
市頭,ja-Hrkt,いちがしら
市頭,en,Ichigashira
市頭,ko,이치가시라
市頭,zh-cn,市头
市頭,zh-tw,市頭
聖神社入口,ja,聖神社入口
聖神社入口,ja-Hrkt,ひじりじんじやいりぐち
聖神社入口,en,Hijiri Jinja-iriguchi (Hijiri Jinja Shrine)
聖神社入口,ko,히지리진자 신사
聖神社入口,zh-cn,圣神社入口
聖神社入口,zh-tw,聖神社入口
中学校入口,ja,中学校入口
中学校入口,ja-Hrkt,ちゅうがっこういりぐち
中学校入口,en,Chugakko-iriguchi
中学校入口,ko,중학교
中学校入口,zh-cn,中学入口
中学校入口,zh-tw,中學入口
東城中学校入口,ja,東城中学校入口
東城中学校入口,ja-Hrkt,ちゅうがっこういりぐち
東城中学校入口,en,Chugakko-iriguchi
東城中学校入口,ko,중학교
東城中学校入口,zh-cn,中学入口
東城中学校入口,zh-tw,中學入口
庄原市役所東城支所,ja,庄原市役所東城支所
庄原市役所東城支所,ja-Hrkt,とうじょうししょまえ
庄原市役所東城支所,en,Tojo Shisho mae
庄原市役所東城支所,ko,도조 지소
庄原市役所東城支所,zh-cn,东城支所
庄原市役所東城支所,zh-tw,東城支所
東城支所前,ja,東城支所前
東城支所前,ja-Hrkt,とうじょうししょまえ
東城支所前,en,Tojo Shisho mae
東城支所前,ko,도조 지소
東城支所前,zh-cn,东城支所
東城支所前,zh-tw,東城支所
東城病院前,ja,東城病院前
東城病院前,ja-Hrkt,とうじょうびょういんまえ
東城病院前,en,Tojo Byoin-mae (Tojo Hospital)
東城病院前,ko,도조 병원
東城病院前,zh-cn,东城医院前
東城病院前,zh-tw,東城醫院前
東城大橋,ja,東城大橋
東城大橋,ja-Hrkt,とうじょうおおばし
東城大橋,en,Tojo-obashi
東城大橋,ko,도조 오하시
東城大橋,zh-cn,东城大桥
東城大橋,zh-tw,東城大橋
東城上市,ja,東城上市
東城上市,ja-Hrkt,とうじようかみいち
東城上市,en,Tojo Kamiichi
東城上市,ko,도조 카미이치
東城上市,zh-cn,东城上市
東城上市,zh-tw,東城上市
東城高校前,ja,東城高校前
東城高校前,ja-Hrkt,とうじようこうこうまえ
東城高校前,en,Tojo Koko-mae (Tojo High School)
東城高校前,ko,도조 고등학교
東城高校前,zh-cn,东城高中前
東城高校前,zh-tw,東城高中前
中川西,ja,中川西
中川西,ja-Hrkt,なかがわにし
中川西,en,Nakagawa-nishi
中川西,ko,나카가와 니시
中川西,zh-cn,中川西
中川西,zh-tw,中川西
川西東寿園,ja,川西東寿園
川西東寿園,ja-Hrkt,かわにしとうじゆえん
川西東寿園,en,Kawanishi Tojuen
川西東寿園,ko,가와니시 토주엔
川西東寿園,zh-cn,川西东寿园
川西東寿園,zh-tw,川西東壽園
川西,ja,川西
川西,ja-Hrkt,かわにしかめたけ
川西,en,Kawanishi
川西,ko,가와니시
川西,zh-cn,川西
川西,zh-tw,川西
末政倉庫前,ja,末政倉庫前
末政倉庫前,ja-Hrkt,すえまさそうこまえ
末政倉庫前,en,Suemasa Soko-mae
末政倉庫前,ko,스에마사 소코 마에
末政倉庫前,zh-cn,末政仓库前
末政倉庫前,zh-tw,末政倉庫前
前川,ja,前川
前川,ja-Hrkt,まえかわ
前川,en,Maekawa
前川,ko,마에카와
前川,zh-cn,前川
前川,zh-tw,前川
粟田,ja,粟田
粟田,ja-Hrkt,あわたふくとう
粟田,en,Awata
粟田,ko,아와타
粟田,zh-cn,粟田
粟田,zh-tw,粟田
粟田小学校別,ja,粟田小学校別
粟田小学校別,ja-Hrkt,あわたしようがつこうわかれ
粟田小学校別,en,Awata Shogakko-wakare (Awata Elementary School)
粟田小学校別,ko,아와타 초등학교
粟田小学校別,zh-cn,粟田小学别
粟田小学校別,zh-tw,粟田小學別
下小室,ja,下小室
下小室,ja-Hrkt,しもこむろ
下小室,en,Shimo-komuro
下小室,ko,시모코무로
下小室,zh-cn,下小室
下小室,zh-tw,下小室
小室,ja,小室
小室,ja-Hrkt,こむろ
小室,en,Komuro
小室,ko,고무로
小室,zh-cn,小室
小室,zh-tw,小室
井河内別,ja,井河内別
井河内別,ja-Hrkt,いごうちわかれ
井河内別,en,Igochi-wakare
井河内別,ko,이고치 와카레
井河内別,zh-cn,井河内别
井河内別,zh-tw,井河內別
多々良原,ja,多々良原
多々良原,ja-Hrkt,たたらばら
多々良原,en,Tatarabara
多々良原,ko,다타라바라
多々良原,zh-cn,多多良原
多々良原,zh-tw,多多良原
千鳥支所前,ja,千鳥支所前
千鳥支所前,ja-Hrkt,ちどりししよまえ
千鳥支所前,en,Chidori Shisho-mae (Chidori Branch)
千鳥支所前,ko,지도리 지소
千鳥支所前,zh-cn,千鸟支所前
千鳥支所前,zh-tw,千鳥支所前
千鳥学校前,ja,千鳥学校前
千鳥学校前,ja-Hrkt,ちどりがつこうまえ
千鳥学校前,en,Chidori Gakko-mae (Chidori School)
千鳥学校前,ko,지도리 갓코 마에
千鳥学校前,zh-cn,千鸟学校前
千鳥学校前,zh-tw,千鳥學校前
千鳥,ja,千鳥
千鳥,ja-Hrkt,ちどり
千鳥,en,Chidori
千鳥,ko,지도리
千鳥,zh-cn,千鸟
千鳥,zh-tw,千鳥
上千鳥,ja,上千鳥
上千鳥,ja-Hrkt,かみちどり
上千鳥,en,Kami-chidori
上千鳥,ko,가미치도리
上千鳥,zh-cn,上千鸟
上千鳥,zh-tw,上千鳥
藪谷口,ja,藪谷口
藪谷口,ja-Hrkt,やぶたにぐち
藪谷口,en,Yabutani-guchi
藪谷口,ko,야부타니 구치
藪谷口,zh-cn,薮谷口
藪谷口,zh-tw,藪谷口
中内堀,ja,中内堀
中内堀,ja-Hrkt,なかうつぼり
中内堀,en,Naka-utsubori
中内堀,ko,나카우쓰보리
中内堀,zh-cn,中内堀
中内堀,zh-tw,中內堀
内堀小学校前,ja,内堀小学校前
内堀小学校前,ja-Hrkt,うつぼりしようがつこうまえ
内堀小学校前,en,Utsubori Shogakko-mae (Utsubori Elementary School-mae)
内堀小学校前,ko,우쓰보리 초등학교
内堀小学校前,zh-cn,内堀小学前
内堀小学校前,zh-tw,內堀小學前
塩原中,ja,塩原中
塩原中,ja-Hrkt,しおはらなか
塩原中,en,Shiohara-naka
塩原中,ko,시오하라 나카
塩原中,zh-cn,盐原中
塩原中,zh-tw,鹽原中
塩原公民館,ja,塩原公民館
塩原公民館,ja-Hrkt,しおはらこうみんかん
塩原公民館,en,Shiohara Kominkan (Shiohara Community Center)
塩原公民館,ko,시오하라 공민관
塩原公民館,zh-cn,盐原公民馆
塩原公民館,zh-tw,鹽原公民館
迫,ja,迫
迫,ja-Hrkt,さこ
迫,en,Sako
迫,ko,사코
迫,zh-cn,迫
迫,zh-tw,迫
内堀小学校別,ja,内堀小学校別
内堀小学校別,ja-Hrkt,うつぼりしようがつこうわかれ
内堀小学校別,en,Utsubori Shogakko-wakare (Utsubori Elementary School-wakare)
内堀小学校別,ko,우쓰보리 초등학교
内堀小学校別,zh-cn,内堀小学别
内堀小学校別,zh-tw,內堀小學別
小奴可中学校前,ja,小奴可中学校前
小奴可中学校前,ja-Hrkt,おぬかちゆうがつこうまえ
小奴可中学校前,en,Onuka Chugakko-mae (Onuka Junior High School)
小奴可中学校前,ko,오누카 중학교
小奴可中学校前,zh-cn,小奴可中学前
小奴可中学校前,zh-tw,小奴可中學前
加谷神社別,ja,加谷神社別
加谷神社別,ja-Hrkt,かだにじんじやわかれ
加谷神社別,en,Kadani Jinja-wakare (Kadani Shrine)
加谷神社別,ko,가다니진자 신사
加谷神社別,zh-cn,加谷神社别
加谷神社別,zh-tw,加谷神社別
加谷石碑前,ja,加谷石碑前
加谷石碑前,ja-Hrkt,かだにせきひまえ
加谷石碑前,en,Kadani Sekihi-mae (Kadani Stone Monument)
加谷石碑前,ko,가다니 돌비석
加谷石碑前,zh-cn,加谷石碑前
加谷石碑前,zh-tw,加谷石碑前
小奴可駅口,ja,小奴可駅口
小奴可駅口,ja-Hrkt,おぬかえきぐち
小奴可駅口,en,Onuka Sta.
小奴可駅口,ko,오누카 역
小奴可駅口,zh-cn,小奴可站口
小奴可駅口,zh-tw,小奴可站口
小奴可,ja,小奴可
小奴可,ja-Hrkt,おぬか
小奴可,en,Onuka
小奴可,ko,오누카
小奴可,zh-cn,小奴可
小奴可,zh-tw,小奴可
川西バイパス,ja,川西バイパス
川西バイパス,ja-Hrkt,かわにしばいぱす
川西バイパス,en,Kawanishi Bypass
川西バイパス,ko,가와니시 바이패스
川西バイパス,zh-cn,川西旁路
川西バイパス,zh-tw,川西旁路
下受原バイパス,ja,下受原バイパス
下受原バイパス,ja-Hrkt,しもうけはらばいぱす
下受原バイパス,en,Shimo-ukehara Bypass
下受原バイパス,ko,시모우케하라 바이패스
下受原バイパス,zh-cn,下受原旁路
下受原バイパス,zh-tw,下受原旁路
菅,ja,菅
菅,ja-Hrkt,すげ
菅,en,Suge
菅,ko,스게
菅,zh-cn,菅
菅,zh-tw,菅
三草倉庫前,ja,三草倉庫前
三草倉庫前,ja-Hrkt,みくさそうこまえ
三草倉庫前,en,Mikusa Soko-mae
三草倉庫前,ko,미쿠사 소코 마에
三草倉庫前,zh-cn,三草仓库前
三草倉庫前,zh-tw,三草倉庫前
三草,ja,三草
三草,ja-Hrkt,みくさ
三草,en,Mikusa
三草,ko,미쿠사
三草,zh-cn,三草
三草,zh-tw,三草
上三草,ja,上三草
上三草,ja-Hrkt,かみみくさ
上三草,en,Kami-mikusa
上三草,ko,가미미쿠사
上三草,zh-cn,上三草
上三草,zh-tw,上三草
牧ヵ峠,ja,牧ヵ峠
牧ヵ峠,ja-Hrkt,まきがたお
牧ヵ峠,en,Makiga-tao
牧ヵ峠,ko,마키가타오
牧ヵ峠,zh-cn,牧峠
牧ヵ峠,zh-tw,牧峠
田黒別,ja,田黒別
田黒別,ja-Hrkt,たぐろわかれ
田黒別,en,Taguro-wakare
田黒別,ko,다구로 와카레
田黒別,zh-cn,田黑别
田黒別,zh-tw,田黑別
小出居,ja,小出居
小出居,ja-Hrkt,こでい
小出居,en,Kodei
小出居,ko,고데이
小出居,zh-cn,小出居
小出居,zh-tw,小出居
友永,ja,友永
友永,ja-Hrkt,ともなが
友永,en,Tomonaga
友永,ko,도모나가
友永,zh-cn,友永
友永,zh-tw,友永
森農協前,ja,森農協前
森農協前,ja-Hrkt,もりのうきようまえ
森農協前,en,Mori Nokyo-mae
森農協前,ko,모리 노쿄 마에
森農協前,zh-cn,森农协前
森農協前,zh-tw,森農協前
川鳥,ja,川鳥
川鳥,ja-Hrkt,かわとりおきた
川鳥,en,Kawatori
川鳥,ko,가와토리
川鳥,zh-cn,川鸟
川鳥,zh-tw,川鳥
川鳥コミュニティーＣ,ja,川鳥コミュニティーＣ
川鳥コミュニティーＣ,ja-Hrkt,かわとりこみゆにていーせんたー
川鳥コミュニティーＣ,en,Kawatori Community Center
川鳥コミュニティーＣ,ko,가와토리 커뮤니티 센터
川鳥コミュニティーＣ,zh-cn,川岛社区中心
川鳥コミュニティーＣ,zh-tw,川島社區中心
川鳥倉庫前,ja,川鳥倉庫前
川鳥倉庫前,ja-Hrkt,かわとりそうこまえ
川鳥倉庫前,en,Kawatori Soko-mae
川鳥倉庫前,ko,가와토리 소코 마에
川鳥倉庫前,zh-cn,川鸟仓库前
川鳥倉庫前,zh-tw,川鳥倉庫前
西城別,ja,西城別
西城別,ja-Hrkt,さいじようわかれ
西城別,en,Saijo-wakare
西城別,ko,사이조 와카레
西城別,zh-cn,西城别
西城別,zh-tw,西城別
柳田,ja,柳田
柳田,ja-Hrkt,やなぎだ
柳田,en,Yanagida
柳田,ko,야나기다
柳田,zh-cn,柳田
柳田,zh-tw,柳田
福田,ja,福田
福田,ja-Hrkt,ふくだ
福田,en,Fukuda
福田,ko,후쿠다
福田,zh-cn,福田
福田,zh-tw,福田
保田西,ja,保田西
保田西,ja-Hrkt,やすだにし
保田西,en,Yasuda-nishi
保田西,ko,야스다니시
保田西,zh-cn,保田西
保田西,zh-tw,保田西
保田,ja,保田
保田,ja-Hrkt,やすだ
保田,en,Yasuda
保田,ko,야스다
保田,zh-cn,保田
保田,zh-tw,保田
保田車庫,ja,保田車庫
保田車庫,ja-Hrkt,やすだしやこ
保田車庫,en,Yasuda Shako (Yasuda Depot)
保田車庫,ko,야스다 차고
保田車庫,zh-cn,保田车库
保田車庫,zh-tw,保田車庫
上受原,ja,上受原
上受原,ja-Hrkt,かみうけばら
上受原,en,Kami-ukebara
上受原,ko,가미우케바라
上受原,zh-cn,上受原
上受原,zh-tw,上受原
八幡駅口,ja,八幡駅口
八幡駅口,ja-Hrkt,やわたえきぐち
八幡駅口,en,Yawata Sta. Entrance
八幡駅口,ko,야와타 역
八幡駅口,zh-cn,八幡站口
八幡駅口,zh-tw,八幡站口
八幡駅,ja,八幡駅
八幡駅,ja-Hrkt,やわたえき
八幡駅,en,Yawata Sta.
八幡駅,ko,야와타 역
八幡駅,zh-cn,八幡站
八幡駅,zh-tw,八幡站
土居田橋,ja,土居田橋
土居田橋,ja-Hrkt,どいだばし
土居田橋,en,Doidabashi
土居田橋,ko,도이다바시
土居田橋,zh-cn,土居田桥
土居田橋,zh-tw,土居田橋
田渕橋,ja,田渕橋
田渕橋,ja-Hrkt,たぶちばし
田渕橋,en,Tabuchibashi
田渕橋,ko,다부치바시
田渕橋,zh-cn,田渊桥
田渕橋,zh-tw,田淵橋
田黒集会所,ja,田黒集会所
田黒集会所,ja-Hrkt,たぐろしうかいしよ
田黒集会所,en,Taguro Shukaisho
田黒集会所,ko,다구로 집회소
田黒集会所,zh-cn,田黑集会所
田黒集会所,zh-tw,田黑集會所
田黒正原,ja,田黒正原
田黒正原,ja-Hrkt,たぐろしようばら
田黒正原,en,Taguro Shobara
田黒正原,ko,다구로 쇼바라
田黒正原,zh-cn,田黑正原
田黒正原,zh-tw,田黑正原
加谷,ja,加谷
加谷,ja-Hrkt,かだに
加谷,en,Kadani
加谷,ko,가다니
加谷,zh-cn,加谷
加谷,zh-tw,加谷
奴可神社,ja,奴可神社
奴可神社,ja-Hrkt,ぬかじんじや
奴可神社,en,Nuka Jinja (Nuka Jinja Shrine)
奴可神社,ko,누카진자 신사
奴可神社,zh-cn,奴可神社
奴可神社,zh-tw,奴可神社
日野原,ja,日野原
日野原,ja-Hrkt,ひのはら
日野原,en,Hinohara
日野原,ko,히노하라
日野原,zh-cn,日野原
日野原,zh-tw,日野原
東城温泉,ja,東城温泉
東城温泉,ja-Hrkt,とうじようおんせん
宮平団地入口,ja,宮平団地入口
宮平団地入口,ja-Hrkt,みやびらだんちいりぐち
宮平団地入口,en,Miyabira Danchi-iriguchi
宮平団地入口,ko,미야비라 단치 이리구치
宮平団地入口,zh-cn,宫平团地入口
宮平団地入口,zh-tw,宮平團地入口
旭ヶ丘住宅,ja,旭ヶ丘住宅
旭ヶ丘住宅,ja-Hrkt,あさひがおかじゆうたく
世直神社,ja,世直神社
世直神社,ja-Hrkt,よなおしじんじや
城山橋,ja,城山橋
城山橋,ja-Hrkt,しろやまばし
川東踏切,ja,川東踏切
川東踏切,ja-Hrkt,かわひがしふみきり
川東踏切,en,Kawahigashi Fumikiri
川東踏切,ko,가와히가시 후미키리
川東踏切,zh-cn,川东道口
川東踏切,zh-tw,川東道口
フレスタ,ja,フレスタ
フレスタ,ja-Hrkt,ふれすた
友末,ja,友末
友末,ja-Hrkt,ともすえ
陰地,ja,陰地
陰地,ja-Hrkt,ｏｎｊｉ
隠地,ja,隠地
隠地,ja-Hrkt,おんじ
遊ＹＯＵさろん東城,ja,遊ＹＯＵさろん東城
遊ＹＯＵさろん東城,ja-Hrkt,ゆうゆうさろんとうじよう
陰地上,ja,陰地上
陰地上,ja-Hrkt,おんじかみ
川西上,ja,川西上
川西上,ja-Hrkt,かわにしかみ
川西下,ja,川西下
川西下,ja-Hrkt,かわにししも
東城本町,ja,東城本町
東城本町,ja-Hrkt,とうじょうほんまち
勇山,ja,勇山
勇山,ja-Hrkt,いさみやま
勇山,en,Isamiyama
勇山,ko,이사미야마
勇山,zh-cn,勇山
勇山,zh-tw,勇山
井才田,ja,井才田
井才田,ja-Hrkt,いさいだ
井才田,en,Isaida
井才田,ko,이사이다
井才田,zh-cn,井才田
井才田,zh-tw,井才田
高田原,ja,高田原
高田原,ja-Hrkt,たかたばら
高田原,en,Takatabara
高田原,ko,다카타바라
高田原,zh-cn,高田原
高田原,zh-tw,高田原
甲立駅前,ja,甲立駅前
甲立駅前,ja-Hrkt,こうたちえきまえ
甲立駅前,en,Kotachi Sta.
甲立駅前,ko,고타치 역
甲立駅前,zh-cn,甲立站前
