region_id,region_nm,admin_area_m2,uncovered_area_m2,uncovered_ratio,population,pop_density,bus_stop_cnt,subway_cnt,pop_norm,unc_norm,bus_sub_inv_norm,vulnerability_score,rank
11110760,상계3·4동,5207882.579618026,3774844.881203514,0.7248329476507479,26743.0,5135.100415793452,20,1.0,0.1001673467509535,0.8348879407115407,0.8095238095238095,0.5757111020054804,24
11080620,정릉1동,411654.2564208806,0.0,0.0,17832.0,43317.90506683923,16,0.0,0.8798163267347282,0.0,0.8571428571428572,0.5731965306796032,25
11200630,사당1동,634697.5537700481,71700.25844309747,0.112967598531307,22643.0,35675.259602786486,12,2.0,0.723762291551036,0.1301200311197439,0.8761904761904762,0.5709240236242146,26
11160530,등촌2동,910005.5085114604,299024.844233245,0.3285967408289366,19139.0,21031.740820235893,9,0.0,0.424758470681211,0.3784892190184805,0.923809523809524,0.5699288804580411,27
11150540,목4동,577074.0548250616,4384.33381422926,0.0075975237104679,23864.0,41353.44467571724,14,0.0,0.8397043036878608,0.0087510935391363,0.8761904761904762,0.5691331382277662,28
11150620,신월6동,443965.8370358208,76837.32065991686,0.1730703451709897,13765.0,31004.637861109542,12,0.0,0.628393564448148,0.1993484768405782,0.8952380952380953,0.568583445053851,29
11170550,구로4동,524117.7855088603,236.62872402568863,0.0004514800500348,21805.0,41603.24378007848,13,1.0,0.8448049142557847,0.000520030512503,0.8761904761904762,0.5681000889163921,30
11210610,중앙동,384442.61995657126,0.0,0.0,15600.0,40578.22725732715,12,0.0,0.8238752551138467,0.0,0.8952380952380953,0.5673074056161409,31
11090740,우이동,10579790.133982304,9185161.378430117,0.8681799224851692,19576.0,1850.3202570268245,34,0.0,0.033095911751398,1.0,0.6857142857142857,0.5672073651636758,32
11140610,염리동,496964.15982455935,31949.871562161028,0.0642900920127522,17650.0,35515.639611176164,10,0.0,0.7205030348049343,0.0740515765772624,0.9142857142857144,0.5639173074704107,33
11230680,개포1동,1448844.313923387,575577.741390808,0.39726679799859,26681.0,18415.36716098184,15,0.0,0.3713351280709406,0.457585792656218,0.8666666666666667,0.5595439038399623,34
11050600,구의1동,594547.364992871,0.0,0.0,23644.0,39768.067932289145,13,0.0,0.807332732971673,0.0,0.8857142857142857,0.5587055161663663,35
11110590,하계2동,499641.4259206738,44293.20932267065,0.0886499938251775,19663.0,39354.22280842225,22,1.0,0.798882491255727,0.1021101634917063,0.7904761904761904,0.5581847189237958,36
11050640,자양1동,568431.3423805085,0.0,0.0,22532.0,39638.912072721454,13,0.0,0.8046955187834763,0.0,0.8857142857142857,0.5578352354842615,37
11110610,중계1동,622972.9508204972,0.0,0.0,26075.0,41855.749861462646,18,0.0,0.849960798182857,0.0,0.8380952380952381,0.5570584919717714,38
11190660,신길4동,322364.4262587665,0.0,0.0,12471.0,38686.0304182241,12,0.0,0.7852387707325245,0.0,0.8952380952380953,0.5545573657703045,39
11030590,용문동,277325.0020929131,0.0,0.0,11168.0,40270.44051462172,17,0.0,0.817590603627507,0.0,0.8476190476190476,0.5495191849113631,40
11080660,길음1동,796710.2671647514,115.60397816578038,0.000145101654805,35605.0,44690.02279424278,27,0.0,0.907833393484133,0.0001671331610499,0.7523809523809524,0.5479258880786247,41
11140780,아현동,748278.2164091958,10760.317231489638,0.014380102207339,29566.0,39512.041579774974,17,1.0,0.8021049691546644,0.0165635046778967,0.8380952380952381,0.5467320249361738,42
11170640,개봉2동,781957.1161877605,76888.34805801605,0.0983280879044445,29683.0,37959.8821796164,25,0.0,0.770411658404829,0.1132577307512248,0.7714285714285715,0.5461823269929263,43
11150570,신월1동,621951.22952854,63069.1252222752,0.1014052585282028,18811.0,30245.13676781276,9,0.0,0.6128854251666827,0.1168021235021535,0.923809523809524,0.5456540339178588,44
11160520,등촌1동,650269.1760345426,0.0,0.0,25115.0,38622.46731908123,15,0.0,0.7839408853135709,0.0,0.8666666666666667,0.5447004921534784,45
11160730,화곡1동,1196882.3108623666,47203.05441356993,0.0394383424211187,50724.0,42380.10666516812,27,1.0,0.8606675613683457,0.0454264621879602,0.7428571428571429,0.5441538849164381,46
11110650,상계1동,5398483.715671153,3708691.06602983,0.6869875434214876,36174.0,6700.770420959357,29,1.0,0.132136528524649,0.7912962804472401,0.7238095238095238,0.5435899698178663,47
