trans_id,lang,translation
海戸,en,Kaido
海戸,ko,가이도
海戸,zh-cn,海户
海戸,zh-tw,海戶
中司,ja,中司
中司,ja-Hrkt,なかす
中司,en,Nakasu
中司,ko,나카스
中司,zh-cn,中司
中司,zh-tw,中司
柳原,ja,柳原
柳原,ja-Hrkt,やなばら
柳原,en,Yanabara
柳原,ko,야나바라
柳原,zh-cn,柳原
柳原,zh-tw,柳原
鳥井原,ja,鳥井原
鳥井原,ja-Hrkt,とりいばら
鳥井原,en,Toriibara
鳥井原,ko,도리이바라
鳥井原,zh-cn,鸟井原
鳥井原,zh-tw,鳥井原
三日市,ja,三日市
三日市,ja-Hrkt,みつかいち
三日市,en,Mikkaichi
三日市,ko,미쓰카이치
三日市,zh-cn,三日市
三日市,zh-tw,三日市
妙国寺前,ja,妙国寺前
妙国寺前,ja-Hrkt,みょうこくじまえ
妙国寺前,en,Myokokuji-mae (Myokokuji Temple)
妙国寺前,ko,묘코쿠지 절
妙国寺前,zh-cn,妙国寺前
妙国寺前,zh-tw,妙國寺前
秋山橋,ja,秋山橋
秋山橋,ja-Hrkt,あきやまばし
秋山橋,en,Akiyamabashi
秋山橋,ko,아키야마바시
秋山橋,zh-cn,秋山桥
秋山橋,zh-tw,秋山橋
白木町本郷,ja,白木町本郷
白木町本郷,ja-Hrkt,しらきちょうほんごう
白木町本郷,en,Shirakicho Hongo
白木町本郷,ko,시라키초 혼고
白木町本郷,zh-cn,白木町本乡
白木町本郷,zh-tw,白木町本鄉
志和口駅入口,ja,志和口駅入口
志和口駅入口,ja-Hrkt,しわぐちえきいりぐち
志和口駅入口,en,Shiwaguchi Sta.
志和口駅入口,ko,시와구치 역
志和口駅入口,zh-cn,志和口站入口
志和口駅入口,zh-tw,誌和口站入口
吉井,ja,吉井
吉井,ja-Hrkt,よしい
吉井,en,Yoshii
吉井,ko,요시이
吉井,zh-cn,吉井
吉井,zh-tw,吉井
河原,ja,河原
河原,ja-Hrkt,かわら
河原,en,Kawara
河原,ko,가와라
河原,zh-cn,河原
河原,zh-tw,河原
大寺,ja,大寺
大寺,ja-Hrkt,おおでら
大寺,en,Odera
大寺,ko,오데라
大寺,zh-cn,大寺
大寺,zh-tw,大寺
井原上市,ja,井原上市
井原上市,ja-Hrkt,いばらかみいち
井原上市,en,Ibara Kamiichi
井原上市,ko,이바라 카미이치
井原上市,zh-cn,井原上市
井原上市,zh-tw,井原上市
井原市町,ja,井原市町
井原市町,ja-Hrkt,いばらいちまち
井原市町,en,Ibaraichicho
井原市町,ko,이바라이치초
井原市町,zh-cn,井原市町
井原市町,zh-tw,井原市町
戸石,ja,戸石
戸石,ja-Hrkt,といし
戸石,en,Toishi
戸石,ko,도이시
戸石,zh-cn,户石
戸石,zh-tw,戶石
三篠園前,ja,三篠園前
三篠園前,ja-Hrkt,みささえんまえ
三篠園前,en,Misasaen-mae
三篠園前,ko,미사사엔 마에
三篠園前,zh-cn,三筱园前
三篠園前,zh-tw,三筱園前
新宮,ja,新宮
新宮,ja-Hrkt,しんぐう
新宮,en,Shingu
新宮,ko,신구
新宮,zh-cn,新宫
新宮,zh-tw,新宮
上井原,ja,上井原
上井原,ja-Hrkt,かみいばら
上井原,en,Kami-ibara
上井原,ko,가미이바라
上井原,zh-cn,上井原
上井原,zh-tw,上井原
上大椿,ja,上大椿
上大椿,ja-Hrkt,かみおおつばき
上大椿,en,Kami-otsubaki
上大椿,ko,가미오쓰바키
上大椿,zh-cn,上大椿
上大椿,zh-tw,上大椿
三田小学校前,ja,三田小学校前
三田小学校前,ja-Hrkt,みたしょうがっこうまえ
三田小学校前,en,Mita Shogakko-mae  (Mita Elementary School)
三田小学校前,ko,미타 초등학교
三田小学校前,zh-cn,三田小学前
三田小学校前,zh-tw,三田小學前
