service_id,date,exception_type
4bff5596-4b04-4c23-985f-1ae1b3654734,20261117,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261117,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261117,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261117,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261117,1
c3437b83-69eb-487a-bad1-21c84562626e,20261117,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261118,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261118,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261118,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261118,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261118,1
c3437b83-69eb-487a-bad1-21c84562626e,20261118,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261119,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261119,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261119,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261119,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261119,1
c3437b83-69eb-487a-bad1-21c84562626e,20261119,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261120,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261120,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261120,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261120,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261120,1
c3437b83-69eb-487a-bad1-21c84562626e,20261120,1
30_平日(共通),20261123,2
30_日祝(共通),20261123,1
20_平日(共通),20261123,2
20_日祝(共通),20261123,1
60_平日(共通),20261123,2
60_日祝(共通),20261123,1
90_平日(共通),20261123,2
90_日祝(共通),20261123,1
40_平日(共通),20261123,2
40_日祝(共通),20261123,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261124,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261124,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261124,1
